sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	population_color	population	geometry	root_rtt_dist	clade_rtt_dist	population_rtt_dist
GCA_003074435.1_ASM307443v1_genomic	KM874	1984.0	-37	Armenia	Syunik Province	40.7696272	44.6736646	39.3281408	46.1530296	Caucasica	0.PE	0.PE2	SAMN05240958	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Asia	1984.0	37.0	0.0	39.3281408	46.1530296	Non-Human	IonTorrent	Newbler v. 2.6	Microtus arvalis	Rodentia	#5148fc	0.PE	POINT (46.1530296 39.3281408)	8.351519999999999e-05	?	8.128469999999998e-05
GCA_003074415.1_ASM307441v1_genomic	3551	1979.0	-42	Armenia	Gegharkunik Province	40.7696272	44.6736646	40.3030726	45.375739	Caucasica	0.PE	0.PE2	SAMN05225437	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Asia	1979.0	42.0	0.0	40.3030726	45.375739	Non-Human	IonTorrent	Newbler v. 2.6	Ctenophthalmus teres	Siphonaptera	#5148fc	0.PE	POINT (45.375739 40.3030726)	8.44574e-05	?	8.222689999999999e-05
GCA_003074395.1_ASM307439v1_genomic	3544	1979.0	-42	Armenia	Shirak Province	40.7696272	44.6736646	40.829434899999995	43.8276008	Caucasica	0.PE	0.PE2	SAMN05225434	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Asia	1979.0	42.0	0.0	40.829434899999995	43.8276008	Non-Human	IonTorrent	Newbler v. 2.6	Microtus arvalis	Rodentia	#5148fc	0.PE	POINT (43.8276008 40.8294349)	8.259649999999999e-05	?	8.036599999999998e-05
GCA_003074375.1_ASM307437v1_genomic	261	1955.0	-66	Azerbaijan	Baku	40.3936294	47.787250799999995	40.3754434	49.8326748	Medievalis	2.MED	2.MED1	SAMN05225432	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia	1955.0	66.0	0.0	40.3754434	49.8326748	Non-Human	IonTorrent	Newbler v. 2.6	Meriones libycus erythrourus	Rodentia	#c5e88a	2.MED	POINT (49.8326748 40.3754434)	7.406309999999997e-05	?	1.0671199999999997e-05
GCA_003074355.1_ASM307435v1_genomic	1240	1967.0	-54	Azerbaijan	Fizuli District	40.3936294	47.787250799999995	39.58356755	47.3806998083944	Medievalis	2.MED	2.MED1	SAMN05225431	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia	1967.0	54.0	0.0	39.58356755	47.3806998083944	Non-Human	IonTorrent	Newbler v. 2.6	Meriones libycus erythrourus	Rodentia	#c5e88a	2.MED	POINT (47.3806998083944 39.58356755)	7.356839999999997e-05	?	1.0176499999999998e-05
GCA_003074315.1_ASM307431v1_genomic	I-3223	1987.0	-34	Russia	Tuva Republic	64.6863136	97.7453061	51.401714899999995	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN05225379	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	4	Europe	1987.0	34.0	0.0	51.401714899999995	93.8582593	Non-Human	IonTorrent	Newbler v. 2.6	Citellophilus tesquorum	Siphonaptera	#68fcc1	4.ANT	POINT (93.8582593 51.40171489999999)	5.9363799999999996e-05	?	3.2979000000000002e-06
GCA_003074295.1_ASM307429v1_genomic	244	1967.0	-54	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN05225376	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia	1967.0	54.0	0.0	45.20588529999999	63.9155202	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	#c5e88a	2.MED	POINT (63.9155202 45.20588529999999)	7.354479999999997e-05	?	1.0152899999999999e-05
GCA_003074275.1_ASM307427v1_genomic	C-627	1986.0	-35	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.44282860000001	43.4204809	Medievalis	2.MED	2.MED0	SAMN05225373	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe	1986.0	35.0	0.0	43.44282860000001	43.4204809	Non-Human	IonTorrent	Newbler v. 2.6	Coleophora tesquorum	Lepidoptera	#c5e88a	2.MED	POINT (43.4204809 43.44282860000001)	8.34076e-05	?	2.00157e-05
GCA_003074235.1_ASM307423v1_genomic	I-3244	1988.0	-33	Mongolia	Bayan-Ölgii	46.825038799999994	103.8499736	48.5470083	89.8549358	Antiqua	4.ANT	4.ANT1	SAMN05225370	KEEP: Assembly Modern Placement	4	Asia	1988.0	33.0	0.0	48.5470083	89.8549358	Non-Human	IonTorrent	Newbler v. 2.6	Ochotona dauurica	Lagomorpha	#68fcc1	4.ANT	POINT (89.85493580000001 48.5470083)	6.68867e-05	?	1.08208e-05
GCA_003074215.1_ASM307421v1_genomic	349	2015.0	-6	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua	4.ANT	4.ANT1	SAMN05219223	KEEP: Assembly Modern	4	Europe	2015.0	6.0	0.0	50.7114101	86.8572186	Non-Human	IonTorrent	Newbler v. 2.6	Oropsylla silantiewi	Siphonaptera	#68fcc1	4.ANT	POINT (86.8572186 50.7114101)	6.132749999999998e-05	?	5.2616e-06
GCA_003074195.1_ASM307419v1_genomic	337	2015.0	-6	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua	4.ANT	4.ANT1	SAMN05219221	KEEP: Assembly Modern	4	Europe	2015.0	6.0	0.0	50.7114101	86.8572186	?	IonTorrent	Newbler v. 2.6	?	?	#68fcc1	4.ANT	POINT (86.8572186 50.7114101)	6.130389999999999e-05	?	5.238e-06
GCA_003074155.1_ASM307415v1_genomic	338	2015.0	-6	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua	4.ANT	4.ANT1	SAMN05219204	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	4	Europe	2015.0	6.0	0.0	50.7114101	86.8572186	Non-Human	IonTorrent	Newbler v. 2.6	Marmota baibacina	Rodentia	#68fcc1	4.ANT	POINT (86.8572186 50.7114101)	6.132749999999998e-05	?	5.2616e-06
GCA_003085995.1_ASM308599v1_genomic	1906	2014.0	-7	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.90171160000001	45.249161	Medievalis	2.MED	2.MED1	SAMN05162893	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe	2014.0	7.0	0.0	46.90171160000001	45.249161	Non-Human	IonTorrent	Newbler v. 2.6	Meriones meridianus	Rodentia	#c5e88a	2.MED	POINT (45.249161 46.90171160000001)	7.518529999999993e-05	?	1.1793399999999995e-05
GCA_002412255.1_Y.pestis_A-1836_genomic	A-1836	1983.0	-38	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT5	SAMN05162891	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0	Asia	1983.0	38.0	0.0	42.06103415	78.17073232346421	Non-Human	IonTorrent	Newbler v. 2.6	Marmota baibacina	Rodentia	#238af5	0.ANT	POINT (78.17073232346421 42.06103415)	9.94501e-05	?	5.6822e-05
GCA_003086015.1_ASM308601v1_genomic	M-1944	2012.0	-9	Russia	Tuva Republic	64.6863136	97.7453061	51.401714899999995	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN05162583	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	4	Europe	2012.0	9.0	0.0	51.401714899999995	93.8582593	Non-Human	IonTorrent	Newbler v. 2.6	Marmota sibirica	Rodentia	#68fcc1	4.ANT	POINT (93.8582593 51.40171489999999)	6.256819999999999e-05	?	6.5022999999999996e-06
GCA_003085935.1_ASM308593v1_genomic	835	1958.0	-63	Armenia	Shirak Province	40.7696272	44.6736646	40.829434899999995	43.8276008	Caucasica	0.PE	0.PE2	SAMN05162581	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Asia	1958.0	63.0	0.0	40.829434899999995	43.8276008	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	#5148fc	0.PE	POINT (43.8276008 40.8294349)	8.32561e-05	?	8.102559999999999e-05
GCA_003085975.1_ASM308597v1_genomic	1530	2014.0	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Medievalis	2.MED	2.MED1	SAMN05162580	KEEP: Assembly Modern	2	Europe	2014.0	7.0	0.0	50.7114101	86.8572186	?	IonTorrent	Newbler v. 2.6	?	?	#c5e88a	2.MED	POINT (86.8572186 50.7114101)	7.449609999999994e-05	?	1.1104199999999994e-05
GCA_003086055.1_ASM308605v1_genomic	595	2014.0	-7	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN05162559	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe	2014.0	7.0	0.0	47.1878186	47.608851	Non-Human	IonTorrent	Newbler v. 2.6	Mus musculus	Rodentia	#c5e88a	2.MED	POINT (47.608851 47.1878186)	7.447859999999993e-05	?	1.1086699999999993e-05
GCA_003085955.1_ASM308595v1_genomic	1313	2014.0	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05150105	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Europe	2014.0	7.0	0.0	50.7114101	86.8572186	Non-Human	IonTorrent	Newbler v. 2.6	Paradoxopsyllus scorodumovi	Siphonaptera	#5148fc	0.PE	POINT (86.8572186 50.7114101)	6.043379999999999e-05	?	5.82033e-05
GCA_003085895.1_ASM308589v1_genomic	I-2998	1982.0	-39	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05150068	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Europe	1982.0	39.0	0.0	50.7114101	86.8572186	Non-Human	IonTorrent	Newbler v. 2.6	Ochotona pallasi	Lagomorpha	#5148fc	0.PE	POINT (86.8572186 50.7114101)	5.995229999999999e-05	?	5.77218e-05
GCA_002412245.1_Y.pestis_A-1691_genomic	A-1691	1971.0	-50	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT5	SAMN05150065	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0	Asia	1971.0	50.0	0.0	42.06103415	78.17073232346421	?	IonTorrent	Newbler v. 2.6	?	?	#238af5	0.ANT	POINT (78.17073232346421 42.06103415)	6.24025e-05	?	1.9774399999999998e-05
GCA_002412225.1_Y.pestis_A-1486_genomic	A-1486	1966.0	-55	Kyrgyzstan	Osh Region	41.5089324	74.724091	40.1537925	73.35273504013053	Antiqua	0.ANT	0.ANT3	SAMN05149973	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0	Asia	1966.0	55.0	0.0	40.1537925	73.35273504013053	Non-Human	IonTorrent	Newbler v. 2.6	Marmota caudata	Rodentia	#238af5	0.ANT	POINT (73.35273504013053 40.1537925)	5.8185899999999995e-05	?	1.5557799999999995e-05
GCA_003085875.1_ASM308587v1_genomic	M-986	1975.0	-46	Armenia	Syunik Province	40.7696272	44.6736646	39.3281408	46.1530296	Caucasica	0.PE	0.PE2	SAMN05149970	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Asia	1975.0	46.0	0.0	39.3281408	46.1530296	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	#5148fc	0.PE	POINT (46.1530296 39.3281408)	8.254929999999999e-05	?	8.031879999999999e-05
GCA_002412235.1_Y.pestis_A-1249_genomic	A-1249	1970.0	-51	Tajikistan	Sughd Province	38.62817329999999	70.8156541	39.35486020000001	68.8268012	Hissarica	0.PE	0.PE4h	SAMN05149969	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0	Asia	1970.0	51.0	0.0	39.35486020000001	68.8268012	Non-Human	IonTorrent	Newbler v. 2.6	Neodon juldaschi carruthersi	Rodentia	#5148fc	0.PE	POINT (68.82680120000001 39.35486020000001)	7.30255e-05	?	7.0795e-05
GCA_003085915.1_ASM308591v1_genomic	517	2014.0	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua	4.ANT	4.ANT1	SAMN05017795	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	4	Europe	2014.0	7.0	0.0	50.7114101	86.8572186	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	#68fcc1	4.ANT	POINT (86.8572186 50.7114101)	6.172779999999999e-05	?	5.661899999999999e-06
GCA_002412305.1_Y.pestis_A-1809_genomic	A-1809	1980.0	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.4451869	72.14310491939636	Medievalis	2.MED	2.MED1	SAMN05017696	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	2	Asia	1980.0	41.0	0.0	42.4451869	72.14310491939636	Non-Human	IonTorrent	Newbler v. 2.6	Pectinoctenus nemorosus	Siphonaptera	#c5e88a	2.MED	POINT (72.14310491939636 42.4451869)	9.216379999999998e-05	?	2.87719e-05
GCA_003086095.1_ASM308609v1_genomic	M-1524	1993.0	-28	Kazakhstan	Shymkent	47.2286086	65.20931970000001	42.31469620000001	69.5883282	Medievalis	2.MED	2.MED1	SAMN05017693	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia	1993.0	28.0	0.0	42.31469620000001	69.5883282	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (69.58832820000001 42.31469620000001)	7.401589999999998e-05	?	1.0623999999999999e-05
GCA_003086115.1_ASM308611v1_genomic	A-1920	1988.0	-33	Kazakhstan	Almaty Region	47.2286086	65.20931970000001	45.2351691	77.27418709999998	Medievalis	2.MED	2.MED1	SAMN05017652	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia	1988.0	33.0	0.0	45.2351691	77.27418709999998	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (77.27418709999998 45.2351691)	0.00011709179999999997	?	5.36999e-05
GCA_003086075.1_ASM308607v1_genomic	A-1825	1983.0	-38	Uzbekistan	Navoiy Region	41.32373	63.9528098	42.0	64.0	Medievalis	2.MED	2.MED1	SAMN05017610	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia	1983.0	38.0	0.0	42.0	64.0	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (64 42)	0.00012015879999999999	?	5.67669e-05
GCA_003086035.1_ASM308603v1_genomic	2751-55	2012.0	-9	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05017606	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Europe	2012.0	9.0	0.0	50.7114101	86.8572186	Non-Human	IonTorrent	Newbler v. 2.6	Ochotona pallasi	Lagomorpha	#5148fc	0.PE	POINT (86.8572186 50.7114101)	5.9962699999999994e-05	?	5.77322e-05
GCA_001693595.1_ASM169359v1_genomic	Cadman	2016.0	-5	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN05282282	KEEP: Assembly Modern	1	North America	2016.0	5.0	0.0	34.5708167	-105.993007	Human	?	?	Homo sapiens	Human	#ff0000	1.ORI	POINT (-105.993007 34.5708167)	7.057739999999999e-05	?	3.7903e-06
GCA_003085855.1_ASM308585v1_genomic	M-1773	2002.0	-19	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN05017702	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe	2002.0	19.0	0.0	47.1878186	47.608851	Non-Human	IonTorrent	Newbler v. 2.6	Meriones meridianus	Rodentia	#c5e88a	2.MED	POINT (47.608851 47.1878186)	7.499909999999994e-05	?	1.1607199999999996e-05
GCA_000835005.1_ASM83500v1_genomic	Nairobi	1985.0	-36	Kenya	Nairobi	1.4419683	38.431397499999996	-1.30316895	36.826061224105075	Antiqua	1.ANT	1.ANT1	SAMN03256395	KEEP: Assembly Modern Placement	1	Africa	1985.0	36.0	0.0	-1.30316895	36.826061224105075	?	454 GS FLX Titanium	?	?	?	#ff8a48	1.ANT	POINT (36.82606122410508 -1.30316895)	8.29601e-05	?	1.54421e-05
GCA_001559935.1_ASM155993v1_genomic	KM918	1989.0	-32	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.44282860000001	43.4204809	Medievalis	2.MED	2.MED1	SAMN04331740	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe	1989.0	32.0	0.0	43.44282860000001	43.4204809	Non-Human	IonTorrent	Newbler v. 2.6	Ctenophthalmus orientalis	Siphonaptera	#c5e88a	2.MED	POINT (43.4204809 43.44282860000001)	8.658409999999998e-05	?	2.3192199999999998e-05
GCA_001509855.1_ASM150985v1_genomic	Yp2126	2011.0	-10	United States of America	Arizona	39.7837304	-100.4458825	34.395342	-111.763275	Orientalis	1.ORI	1.ORI1	SAMN04012736	KEEP: Assembly Modern	1	North America	2011.0	10.0	0.0	34.395342	-111.763275	?	Illumina GAIIx	ABySS v. 1.3.2	?	?	#ff0000	1.ORI	POINT (-111.763275 34.395342)	7.062689999999999e-05	?	3.8398e-06
GCA_001509865.1_ASM150986v1_genomic	Yp1945	2009.0	-12	United States of America	Texas	39.7837304	-100.4458825	31.8160381	-99.51209859999999	Orientalis	1.ORI	1.ORI1	SAMN04012733	KEEP: Assembly Modern	1	North America	2009.0	12.0	0.0	31.8160381	-99.51209859999999	Non-Human	Illumina GAIIx	ABySS v. 1.3.2	Flea	Siphonaptera	#ff0000	1.ORI	POINT (-99.51209859999999 31.8160381)	7.08625e-05	?	4.0754e-06
GCA_001617815.1_Yersinia_pestis_M-1453_genomic	M-1453	1991.0	-30	Kazakhstan	Atyrau	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN04376922	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia	1991.0	30.0	0.0	47.660582700000006	50.806203000000004	Non-Human	IonTorrent	Newbler v. 2,6	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (50.806203 47.66058270000001)	7.775289999999995e-05	?	1.4360999999999995e-05
GCA_001617805.1_Yersinia_pestis_173_genomic	173	1978.0	-43	Kazakhstan	Mangystau Region	47.2286086	65.20931970000001	43.736245200000006	53.1681252	Medievalis	2.MED	2.MED1	SAMN04376919	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia	1978.0	43.0	0.0	43.736245200000006	53.1681252	Non-Human	IonTorrent	Newbler v. 2,6	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (53.1681252 43.73624520000001)	7.314449999999996e-05	?	9.752599999999997e-06
GCA_001617785.1_Yersinia_pestis_M-549_genomic	M-549	1977.0	-44	Turkmenistan	Balkan	39.37638070000001	59.392460899999996	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04376917	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia	1977.0	44.0	0.0	39.9353714	54.91200550000001	Non-Human	IonTorrent	Newbler v. 2,6	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (54.91200550000001 39.9353714)	7.264979999999996e-05	?	9.257899999999998e-06
GCA_001617715.1_Yersinia_pestis_M-519_genomic	M-519	1967.0	-54	Turkmenistan	Balkan	39.37638070000001	59.392460899999996	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04376048	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia	1967.0	54.0	0.0	39.9353714	54.91200550000001	Non-Human	IonTorrent	Newbler v. 2,6	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (54.91200550000001 39.9353714)	8.338569999999994e-05	?	1.9993799999999998e-05
GCA_001617735.1_Yersinia_pestis_M-1763_genomic	M-1763	2002.0	-19	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN04376042	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe	2002.0	19.0	0.0	47.1878186	47.608851	Non-Human	IonTorrent	Newbler v. 2,6	Nosopsyllus laeviceps	Siphonaptera	#c5e88a	2.MED	POINT (47.608851 47.1878186)	7.729019999999997e-05	?	1.38983e-05
GCA_001613895.1_ASM161389v1_genomic	KM-816	1990.0	-31	Turkmenistan	Balkan	39.37638070000001	59.392460899999996	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04364500	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia	1990.0	31.0	0.0	39.9353714	54.91200550000001	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (54.91200550000001 39.9353714)	7.517009999999998e-05	?	1.17782e-05
GCA_001613885.1_ASM161388v1_genomic	M-978	1990.0	-31	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.90171160000001	45.249161	Medievalis	2.MED	2.MED1	SAMN04364306	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe	1990.0	31.0	0.0	46.90171160000001	45.249161	Non-Human	IonTorrent	Newbler v. 2.6	Spermophilus pygmaeus	Rodentia	#c5e88a	2.MED	POINT (45.249161 46.90171160000001)	7.475179999999994e-05	?	1.1359899999999994e-05
GCA_001613865.1_ASM161386v1_genomic	1116-D	1971.0	-50	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682000000004	Medievalis	2.MED	2.MED1	SAMN04364301	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe	1971.0	50.0	0.0	43.1655309	44.979682000000004	Non-Human	IonTorrent	Newbler v. 2.6	Spermophilus pygmaeus	Rodentia	#c5e88a	2.MED	POINT (44.979682 43.1655309)	0.00012977439999999998	?	6.63825e-05
GCA_001601285.1_ASM160128v1_genomic	I-1996	1970.0	-51	Russia	Zabaykalsky Krai	64.6863136	97.7453061	52.248521000000004	115.956325	Antiqua	2.ANT	2.ANT3	SAMN04357319	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe	1970.0	51.0	0.0	52.248521000000004	115.956325	Non-Human	IonTorrent	Newbler v. 2.6	Spermophilus dauricus	Rodentia	#97fca7	2.ANT	POINT (115.956325 52.248521)	6.6949e-05	?	5.4416e-06
GCA_001601735.1_ASM160173v1_genomic	A-1815	1980.0	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.4451869	72.14310491939636	Talassica	0.PE	0.PE4t	SAMN04337145	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0	Asia	1980.0	41.0	0.0	42.4451869	72.14310491939636	Non-Human	IonTorrent	Newbler v. 2.6	Callopsylla caspia	Siphonaptera	#5148fc	0.PE	POINT (72.14310491939636 42.4451869)	9.948460000000001e-05	?	9.725410000000002e-05
GCA_001601675.1_ASM160167v1_genomic	C-741	1999.0	-22	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944229	Caucasica	0.PE	0.PE2	SAMN04336076	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Europe	1999.0	22.0	0.0	43.0883099	47.14988017944229	Non-Human	IonTorrent	Newbler v. 2.6	Megabothris turbidus	Siphonaptera	#5148fc	0.PE	POINT (47.14988017944229 43.0883099)	9.71625e-05	?	9.493199999999999e-05
GCA_001595585.1_ASM159558v1_genomic	M-1864	2009.0	-12	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.90171160000001	45.249161	Medievalis	2.MED	2.MED1	SAMN04329024	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe	2009.0	12.0	0.0	46.90171160000001	45.249161	Non-Human	IonTorrent	Newbler v. 2.6	Meriones meridianus	Rodentia	#c5e88a	2.MED	POINT (45.249161 46.90171160000001)	7.403109999999994e-05	?	1.0639199999999993e-05
GCA_000834755.1_ASM83475v1_genomic	A1122	1939.0	-82	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN03074123	KEEP: Assembly Modern	1	North America	1939.0	82.0	0.0	36.7014631	-118.755997	Non-Human	454 GS FLX Titanium	?	Spermophilus beecheyi	Rodentia	#ff0000	1.ORI	POINT (-118.755997 36.7014631)	7.06243e-05	?	3.8372e-06
GCA_000834905.1_ASM83490v1_genomic	Java9	1957.0	-64	Indonesia	Central Java	-2.4833826	117.89028529999999	-7.303241199999999	110.0044145	Orientalis	1.ORI	1.ORI1	SAMN03216587	KEEP: Assembly Modern	1	Asia	1957.0	64.0	0.0	-7.303241199999999	110.0044145	Non-Human	454 GS FLX Titanium	?	Rattus rattus diardi	Rodentia	#ff0000	1.ORI	POINT (110.0044145 -7.303241199999999)	7.06506e-05	?	3.8635e-06
GCA_000970105.1_ASM97010v1_genomic	KIM 5	2007.0	-14	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN03160723	KEEP: Assembly Modern	2	Asia	2007.0	14.0	0.0	35.672803	47.0124376	Human	454 GS FLX Titanium	?	Homo sapiens	Human	#c5e88a	2.MED	POINT (47.0124376 35.672803)	7.314449999999997e-05	?	9.752599999999997e-06
GCA_001188735.1_ASM118873v1_genomic	1045	[1961:1976]	[-60:-45]	Azerbaijan	Baku	40.3936294	47.787250799999995	40.3754434	49.8326748	Medievalis	2.MED	2.MED1	SAMN03943674	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	2	Asia	1968.5	52.5	7.5	40.3754434	49.8326748	?	?	?	?	?	#c5e88a	2.MED	POINT (49.8326748 40.3754434)	7.453429999999995e-05	?	1.1142399999999999e-05
GCA_001188795.1_ASM118879v1_genomic	3067	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943655	KEEP: Assembly Modern Zhgenti 2015 Keller 2019 Placement	0	Asia	1981.5	39.5	15.5	41.52653525	43.2469570403887	?	?	?	?	?	#5148fc	0.PE	POINT (43.2469570403887 41.52653525)	8.58945e-05	?	8.366399999999999e-05
GCA_001188775.1_ASM118877v1_genomic	3770	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943654	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	Asia	1981.5	39.5	15.5	41.52653525	43.2469570403887	?	?	?	?	?	#5148fc	0.PE	POINT (43.2469570403887 41.52653525)	8.495229999999999e-05	?	8.272179999999998e-05
GCA_001188755.1_ASM118875v1_genomic	8787	1992.0	-29	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943569	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	Asia	1992.0	29.0	0.0	41.52653525	43.2469570403887	?	?	?	?	?	#5148fc	0.PE	POINT (43.2469570403887 41.52653525)	8.468959999999999e-05	?	8.245909999999998e-05
GCA_001188325.1_YPY_1_genomic	14735	[1961:1976]	[-60:-45]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943539	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	Asia	1968.5	52.5	7.5	41.52653525	43.2469570403887	?	Illumina HiSeq	Newbler v. 2.3	?	?	#5148fc	0.PE	POINT (43.2469570403887 41.52653525)	8.396269999999999e-05	?	8.173219999999998e-05
