#name, A, B, C, D, E, F, G, H, I, J, K, L
NODE_0000184, 1.4897645123840628e-09, 0.999999994114681, 4.2947526776588155e-10, 4.4812788403512444e-10, 4.3459725415921413e-10, 4.281226739730422e-10, 4.686959337713584e-10, 4.2640170831733044e-10, 4.341911028271774e-10, 4.601263660682431e-10, 4.329082038095512e-10, 4.329082037407922e-10
SAMEA5661363, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5661364, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000185, 2.889832375224608e-09, 0.9999999926991683, 4.316406076196343e-10, 4.4952939240622205e-10, 4.3595633013721525e-10, 4.294583770075331e-10, 4.70149565262176e-10, 4.279859570630103e-10, 4.3564844681178216e-10, 4.6166267985893973e-10, 4.344839399773993e-10, 4.344839399084191e-10
SAMEA5661384, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000186, 1.493119158375366e-09, 0.9999999941046527, 4.3012636659118513e-10, 4.48810263157202e-10, 4.3525922244022747e-10, 4.287729548709919e-10, 4.69403452778437e-10, 4.2704965256511865e-10, 4.3484999654956383e-10, 4.608212010239587e-10, 4.335674756852636e-10, 4.335674756163998e-10
NODE_0000187, 1.4898752652860464e-09, 0.9999999941112501, 4.297985146395046e-10, 4.4846758416266564e-10, 4.3492679379011596e-10, 4.2844639599034367e-10, 4.690481528189522e-10, 4.267239431454381e-10, 4.345189800966722e-10, 4.604721317366372e-10, 4.332361170317061e-10, 4.3323611696289417e-10
SAMEA5661385, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000188, 1.4881988913055184e-09, 0.9999999941162617, 4.2947308754470805e-10, 4.481265236692301e-10, 4.345959348934703e-10, 4.281213782268174e-10, 4.686945259707781e-10, 4.2640009317194977e-10, 4.341896573707136e-10, 4.6012484452013416e-10, 4.329066056752764e-10, 4.3290660560651765e-10
SAMEA5661367, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5661372, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000189, 1.489877143046756e-09, 0.9999999941112454, 4.297987611629248e-10, 4.4846784354772145e-10, 4.3492704548905315e-10, 4.284466425623166e-10, 4.690484194632366e-10, 4.2672418898729353e-10, 4.3451922972985227e-10, 4.6047239371720963e-10, 4.332363677042658e-10, 4.3323636763545366e-10
SAMEA4354665, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000190, 1.4898716305675735e-09, 0.9999999941112562, 4.29798265395804e-10, 4.484673229246904e-10, 4.3492654029385013e-10, 4.284461476551183e-10, 4.690478842635623e-10, 4.267236951531833e-10, 4.3451872851676305e-10, 4.6047186771049023e-10, 4.3323586422418273e-10, 4.3323586415537077e-10
SAMEA5661389, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000191, 1.4881988872369021e-09, 0.9999999941162617, 4.2947308735456223e-10, 4.481265234696229e-10, 4.345959346997238e-10, 4.281213780375276e-10, 4.686945257672908e-10, 4.264000929825836e-10, 4.341896571790133e-10, 4.6012484431989596e-10, 4.329066054818642e-10, 4.329066054131053e-10
SAMEA5661360, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5661390, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000192, 0.9999957334189407, 3.2983016723138515e-06, 9.333166902874659e-07, 3.3018428441072488e-09, 2.7799536404067154e-09, 2.7349245611388887e-09, 2.9770327409134264e-09, 5.4831441650922286e-09, 3.658924598119226e-09, 3.837985616298e-09, 5.094444293504681e-09, 5.094444293958661e-09
NODE_0000193, 0.9999999858799207, 5.495432088628509e-09, 2.6796294712556967e-09, 4.953612044082597e-10, 4.801386491139098e-10, 4.728424141002626e-10, 5.157386148479496e-10, 9.293295481020345e-10, 6.420142520039908e-10, 6.76841272950982e-10, 8.66375914480802e-10, 8.663759144106025e-10
NODE_0000194, 0.9999999909541826, 1.5811275626270789e-09, 1.5753196383745299e-09, 4.903851924359353e-10, 4.758312680190011e-10, 4.686098896014189e-10, 5.111456371112146e-10, 9.20326019423232e-10, 6.361835762368932e-10, 6.707334295875925e-10, 8.580775673581914e-10, 8.580775672877577e-10
GCA_002412245.1_Y.pestis_A-1691_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_003074595.1_ASM307459v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000195, 0.9999999909451426, 1.5830133821838026e-09, 1.5771863753018914e-09, 4.907783595566111e-10, 4.762128215148071e-10, 4.689845687314493e-10, 5.11551273115166e-10, 9.212445511708737e-10, 6.367423814855696e-10, 6.713187218051782e-10, 8.589124459825081e-10, 8.589124459120258e-10
GCA_002412255.1_Y.pestis_A-1836_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000196, 0.9999999909511536, 1.5783725016625383e-09, 1.5758841267560881e-09, 4.907723910154973e-10, 4.7620766127899e-10, 4.689795021842514e-10, 5.115457857643627e-10, 9.212333863832994e-10, 6.367353108489544e-10, 6.713113257201766e-10, 8.589022134951032e-10, 8.589022134246207e-10
GCA_003074535.1_ASM307453v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000197, 0.9999999909511699, 1.5783647615153382e-09, 1.5758803856329161e-09, 4.907720678791693e-10, 4.762073484949337e-10, 4.689791958921635e-10, 5.115454565832703e-10, 9.212324569224976e-10, 6.367348112370683e-10, 6.713108057693029e-10, 8.589013892920176e-10, 8.589013892215354e-10
GCA_015274715.1_ASM1527471v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000198, 0.9999999909601935, 1.5764866992210002e-09, 1.5740173910488926e-09, 4.903792211657244e-10, 4.7582610538842e-10, 4.686048206954543e-10, 5.111401471846942e-10, 9.203148509474382e-10, 6.361765026956111e-10, 6.707260304348246e-10, 8.580673313317361e-10, 8.580673312613025e-10
GCA_015274685.1_ASM1527468v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_015274745.1_ASM1527474v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000199, 0.9999994732242158, 1.154958920778745e-08, 5.615388211347807e-09, 1.1332125787413816e-09, 1.178709814579793e-09, 1.1586259340934584e-09, 1.174435599250159e-09, 1.6359753945829046e-07, 3.677300778043082e-08, 3.57040708000559e-08, 1.3444560230117971e-07, 1.3444560247918101e-07
NODE_0000200, 0.9999999904577176, 1.588857318974184e-09, 1.5793349821536785e-09, 4.911530386235395e-10, 4.766650389826851e-10, 4.694276313076264e-10, 5.119358407420325e-10, 1.0814479951650865e-09, 6.678841313473139e-10, 7.012947905477439e-10, 9.871408571561085e-10, 9.871408572601957e-10
GCA_000169675.1_ASM16967v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000320465.1_ASM32046v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000201, 0.9994785359052213, 9.885441877114963e-07, 9.814830623450762e-07, 4.5922052402566653e-07, 5.133056844966806e-07, 5.043407300338285e-07, 4.763159853163437e-07, 0.0001627714553472078, 4.085978334011485e-05, 3.9840897453480025e-05, 0.00013703437414209308, 0.00013703437432213616
NODE_0000202, 0.9999994872785384, 3.3285479115103268e-09, 3.3095162321888997e-09, 1.1236438933379304e-09, 1.1700257767871587e-09, 1.1501075628574536e-09, 1.165839098612844e-09, 1.6247765406232717e-07, 3.651188914710697e-08, 3.545143729571298e-08, 1.335164002049543e-07, 1.3351640038173216e-07
NODE_0000203, 0.9999999904546238, 1.5828780279252279e-09, 1.580344940052743e-09, 4.919260264382218e-10, 4.774160951033752e-10, 4.701651607441338e-10, 5.127348263441916e-10, 1.0824872467914557e-09, 6.688223113763453e-10, 7.022919806389523e-10, 9.881547753111564e-10, 9.881547754142907e-10
NODE_0000204, 0.9999999909597126, 1.5764925870857025e-09, 1.5740231861488572e-09, 4.903803888491962e-10, 4.758273342553651e-10, 4.686060246000813e-10, 5.111413440911607e-10, 9.204745621737475e-10, 6.362046829458474e-10, 6.707530918314809e-10, 8.581922152638608e-10, 8.581922151935973e-10
GCA_000323385.1_ASM32338v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000323705.1_ASM32370v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000205, 0.9999999909597126, 1.5764925870857025e-09, 1.5740231861488572e-09, 4.903803888491962e-10, 4.758273342553651e-10, 4.686060246000813e-10, 5.111413440911607e-10, 9.204745621737475e-10, 6.362046829458474e-10, 6.707530918314809e-10, 8.581922152638608e-10, 8.581922151935973e-10
GCA_001188675.1_ASM118867v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_002412225.1_Y.pestis_A-1486_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000206, 0.9999999904641186, 1.5809968469442793e-09, 1.5784788817629253e-09, 4.915325729712643e-10, 4.770341919586612e-10, 4.697901400800476e-10, 5.123288981771767e-10, 1.0814102544469624e-09, 6.682364070799718e-10, 7.016807749159671e-10, 9.871962563111014e-10, 9.87196256414112e-10
GCA_000734805.1_ASM73480v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000207, 0.9999999909506979, 1.5783684078072407e-09, 1.5758839762059025e-09, 4.907729198768086e-10, 4.762082710460009e-10, 4.689800998504839e-10, 5.11546331173218e-10, 9.213912536432989e-10, 6.367625009549405e-10, 6.71337356694986e-10, 8.590254625924724e-10, 8.5902546252216e-10
GCA_000324165.1_ASM32416v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000208, 0.9999999909601932, 1.5764867040548782e-09, 1.5740173957884446e-09, 4.903792220815736e-10, 4.758261063779521e-10, 4.686048216641827e-10, 5.111401481216146e-10, 9.203150082083785e-10, 6.361765270424736e-10, 6.707260536591202e-10, 8.580674512068197e-10, 8.580674511363861e-10
GCA_000323405.1_ASM32340v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324065.1_ASM32406v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000209, 0.4590186086958827, 0.00032360873676414575, 0.0003220534706832209, 0.00022600182148689384, 0.00027156393675650196, 0.0002668127833379025, 0.00023457138864620887, 0.16397736348447517, 0.04657587236630208, 0.0456823229559767, 0.14155061008822217, 0.1415506102714664
NODE_0000210, 0.13865176356057965, 0.00023792528818590236, 0.00023704421933053028, 0.00018250690879193863, 0.00020048362982029102, 0.00019711801950307155, 0.0001898693950283671, 0.046435168930335974, 0.012718958630602899, 0.012437995751540858, 0.39425558258379606, 0.3942555830824844
NODE_0000211, 0.00012822405889655812, 4.805503253440127e-07, 4.786712342154837e-07, 4.1839951708533945e-07, 4.318686964492539e-07, 4.2465759621435763e-07, 4.353758635986131e-07, 3.931563472139942e-05, 1.0350398114117528e-05, 1.0094431382636828e-05, 0.9993893896476211, 0.0004199563060312723
NODE_0000212, 1.1932722524876785e-07, 1.1001586108504958e-09, 1.096325346885169e-09, 1.056115187430337e-09, 1.0511228429666163e-09, 1.0338457368058246e-09, 1.0996734201183174e-09, 3.390129021419781e-08, 8.971102185507181e-09, 8.773928648433336e-09, 0.9999993745706156, 4.480185969092068e-07
GCA_000323505.1_ASM32350v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000213, 9.297445312728147e-10, 4.390627900001762e-10, 4.389347299839693e-10, 4.596359134602149e-10, 4.458436981049308e-10, 4.391526539233435e-10, 4.805974051731255e-10, 6.153040082679039e-10, 5.055290790497279e-10, 5.34405129312052e-10, 0.999999993031203, 1.6805870751858145e-09
GCA_000324325.1_ASM32432v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000214, 8.195172977973263e-10, 4.3792675130669386e-10, 4.3780663604006336e-10, 4.585480291211877e-10, 4.4476215541424534e-10, 4.3809075640714407e-10, 4.794708708542927e-10, 5.865448409498034e-10, 4.98144955020476e-10, 5.271948830001538e-10, 0.9999999936675409, 1.2044518290661183e-09
GCA_000323525.1_ASM32352v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000323765.1_ASM32376v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000215, 1.1932722543871737e-07, 1.100158611855719e-09, 1.0963253478698e-09, 1.0561151883952828e-09, 1.0511228439282024e-09, 1.0338457377436977e-09, 1.0996734210973115e-09, 3.390129025518878e-08, 8.971102194572439e-09, 8.773928657160242e-09, 0.9999993745706144, 4.480185979970774e-07
GCA_013391965.1_ASM1339196v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000216, 9.297461301814286e-10, 4.390633105371087e-10, 4.38935244392546e-10, 4.596364584424568e-10, 4.458442271593245e-10, 4.391531721109377e-10, 4.80597965166388e-10, 6.153048885603381e-10, 5.055297203078966e-10, 5.344058000441606e-10, 0.9999999930311921, 1.6805909066266367e-09
GCA_013391945.1_ASM1339194v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000217, 8.210390930450508e-10, 4.3860125518081814e-10, 4.3847704332150696e-10, 4.592543723672913e-10, 4.4544752968786444e-10, 4.3876393900270134e-10, 4.802029927477268e-10, 5.875378602059493e-10, 4.989387955950163e-10, 5.280305431913191e-10, 0.9999999936566787, 1.2070279015011402e-09
NODE_0000218, 8.194168417998497e-10, 4.379261060360283e-10, 4.378059958780835e-10, 4.5854745735524575e-10, 4.4476157609355315e-10, 4.380901877934175e-10, 4.794702791828145e-10, 5.865212231647514e-10, 4.981394504355049e-10, 5.271895569874483e-10, 0.9999999936681826, 1.203948592223289e-09
GCA_000325205.1_ASM32520v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325305.1_ASM32530v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000219, 8.20176940341349e-10, 4.3826309771817405e-10, 4.381409423357214e-10, 4.5890035650464574e-10, 4.4510399872027397e-10, 4.3842652001754586e-10, 4.798360601630526e-10, 5.870172927055225e-10, 4.985360501089553e-10, 5.276070517369904e-10, 0.9999999936627569, 1.2052347149302271e-09
GCA_000325245.1_ASM32524v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000220, 8.194160435052199e-10, 4.3792584545102163e-10, 4.3780573835522694e-10, 4.585471845760007e-10, 4.447613112797693e-10, 4.3808992841623686e-10, 4.794699988812529e-10, 5.86520783067324e-10, 4.981391295789919e-10, 5.271892213696151e-10, 0.9999999936681881, 1.2039466824710834e-09
GCA_000325265.1_ASM32526v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325285.1_ASM32528v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000221, 0.00012822394882857672, 4.805500407979309e-07, 4.786709540360838e-07, 4.183992692961609e-07, 4.3186844048224346e-07, 4.2465734593440714e-07, 4.3537561020739976e-07, 3.931560664111572e-05, 1.0350391558506922e-05, 1.0094425056565568e-05, 0.00041995582774338546, 0.9993893902785111
NODE_0000222, 1.1921653645391237e-07, 1.0993120197727486e-09, 1.0954865955976311e-09, 1.0553023987874403e-09, 1.0503135818181094e-09, 1.0330520288620522e-09, 1.0988344949892443e-09, 3.387261712148337e-08, 8.963959738641971e-09, 8.7669803551325e-09, 4.4754000026680923e-07, 0.9999993752076048
GCA_003074315.1_ASM307431v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_009295945.1_ASM929594v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000223, 1.1932722603138018e-07, 1.100158749311142e-09, 1.0963254803116134e-09, 1.0561153407989787e-09, 1.0511229912403065e-09, 1.0338458804843694e-09, 1.0996735725957118e-09, 3.3901290557464543e-08, 8.971102390065362e-09, 8.773928858519281e-09, 4.480185987380136e-07, 0.9999993745706115
GCA_000325225.1_ASM32522v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000224, 9.306076771083868e-10, 4.394009162186122e-10, 4.392707967618657e-10, 4.5998992240315715e-10, 4.4618721800535643e-10, 4.394900605461505e-10, 4.809643256238846e-10, 6.158248421404969e-10, 5.059318784362228e-10, 5.348286695330382e-10, 1.6823837458618614e-09, 0.9999999930251199
NODE_0000225, 8.195180968148168e-10, 4.3792701173288566e-10, 4.3780689340331274e-10, 4.585483017535616e-10, 4.4476242008249896e-10, 4.3809101564035604e-10, 4.794711510005655e-10, 5.865452811830592e-10, 4.981452758089733e-10, 5.271952185402304e-10, 1.2044537423343639e-09, 0.9999999936675356
GCA_003086015.1_ASM308601v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_009363195.1_ASM936319v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000226, 8.202789945218466e-10, 4.3826426390624867e-10, 4.381420972866085e-10, 4.5890147360769703e-10, 4.4510510744716725e-10, 4.3842760716527464e-10, 4.798372121988048e-10, 5.870417909832326e-10, 4.985421963139571e-10, 5.276130488730118e-10, 1.2057417785299984e-09, 0.9999999936621045
GCA_003074235.1_ASM307423v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000227, 8.201769407997844e-10, 4.3826309778126445e-10, 4.381409423966596e-10, 4.589003565707173e-10, 4.4510399878480677e-10, 4.3842652007990354e-10, 4.798360602284662e-10, 5.870172929705408e-10, 4.985360502481537e-10, 5.276070518810857e-10, 1.205234716206325e-09, 0.9999999936627569
GCA_003074255.1_ASM307425v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000228, 8.201768456994371e-10, 4.382630963892857e-10, 4.3814094102199767e-10, 4.58900355216883e-10, 4.451039974478594e-10, 4.3842651877084426e-10, 4.798360588385076e-10, 5.870172717024695e-10, 4.985360448257863e-10, 5.276070465721557e-10, 1.2052341753472503e-09, 0.9999999936627578
GCA_003085915.1_ASM308591v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000229, 8.201761410248827e-10, 4.382628367940143e-10, 4.381406844785357e-10, 4.589000833704621e-10, 4.45103733562129e-10, 4.3842626030333296e-10, 4.798357794979773e-10, 5.870168521280513e-10, 4.985357288796959e-10, 5.276067157305461e-10, 1.2052328023792395e-09, 0.9999999936627623
GCA_003074195.1_ASM307419v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000230, 8.194160425712983e-10, 4.379258451123097e-10, 4.3780573802130044e-10, 4.5854718422149995e-10, 4.4476131093583954e-10, 4.380899280796119e-10, 4.794699985181375e-10, 5.865207826047316e-10, 4.981391292099521e-10, 5.271892209845414e-10, 1.2039466802489339e-09, 0.999999993668188
GCA_003074155.1_ASM307415v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_003074215.1_ASM307421v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000231, 0.16100089783071628, 0.0002923952107947733, 0.0002908681739220014, 0.00022564305978503904, 0.0002917320862208389, 0.00028661520619158393, 0.00023412744411378155, 0.46402945513297683, 0.14081659574407665, 0.13874833515924198, 0.046891667445066974, 0.04689166750689332
NODE_0000232, 0.04559483566136825, 0.00021008323964212539, 0.0002091647379823813, 0.000183781555583514, 0.00022179543227640356, 0.00021802081026876534, 0.00019099239342331716, 0.14154267780495333, 0.39475092119627764, 0.39106750446032906, 0.012905111345413466, 0.012905111362481729
NODE_0000233, 3.874368959514545e-05, 4.431094535226912e-07, 4.4116784913197404e-07, 4.235471072521832e-07, 4.671769059849774e-07, 4.59247229704595e-07, 4.401477518281884e-07, 0.0001331245397307614, 0.9993876336169382, 0.00041655051402227626, 1.06366217011897e-05, 1.0636621715100417e-05
NODE_0000234, 3.359650513794866e-08, 1.0670030546050066e-09, 1.0629172748375432e-09, 1.0753807213993236e-09, 1.1081856819412747e-09, 1.0897300683281414e-09, 1.1182466677723608e-09, 1.260457844731575e-07, 0.9999993702320075, 4.449493655936677e-07, 9.32743678781008e-09, 9.32743679910993e-09
NODE_0000235, 6.448680490490938e-10, 4.465788240904509e-10, 4.462863472110244e-10, 4.67400831196085e-10, 4.5361649500322314e-10, 4.467983741153087e-10, 4.88199009851372e-10, 9.267183380726322e-10, 0.9999999928838783, 1.769611180861123e-09, 5.130221690777829e-10, 5.130221690508125e-10
NODE_0000236, 6.157119974945167e-10, 4.451274187243964e-10, 4.4484551172521113e-10, 4.659222468087468e-10, 4.521113925144791e-10, 4.453207489115179e-10, 4.8666992907227e-10, 8.074533598790844e-10, 0.999999993532293, 1.2948643756607917e-09, 5.048401206606343e-10, 5.048401206244704e-10
GCA_000324505.1_ASM32450v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000324545.1_ASM32454v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000237, 6.157119974945167e-10, 4.451274187243964e-10, 4.4484551172521113e-10, 4.659222468087468e-10, 4.521113925144791e-10, 4.453207489115179e-10, 4.8666992907227e-10, 8.074533598790844e-10, 0.999999993532293, 1.2948643756607917e-09, 5.048401206606343e-10, 5.048401206244704e-10
GCA_000324565.1_ASM32456v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000324585.1_ASM32458v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000238, 6.443222263195011e-10, 4.462325985978581e-10, 4.45942389834519e-10, 4.670384271251619e-10, 4.532645688604087e-10, 4.4645271829954704e-10, 4.878239040692308e-10, 9.258466518722272e-10, 0.9999999928901304, 1.767727491646498e-09, 5.126092487338096e-10, 5.126092487068494e-10
GCA_000324305.1_ASM32430v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000239, 6.167582974630892e-10, 4.4582004130668154e-10, 4.455335976841255e-10, 4.666472977314273e-10, 4.5281537300611775e-10, 4.4601218717642046e-10, 4.874203918506974e-10, 8.089789122375539e-10, 0.9999999935210677, 1.2976345944101837e-09, 5.056557548349047e-10, 5.056557547987048e-10
NODE_0000240, 6.162109120271136e-10, 4.454727266735448e-10, 4.4518856142535574e-10, 4.662837607259821e-10, 4.5246232825652035e-10, 4.456654342067642e-10, 4.870441187299383e-10, 8.081050968824263e-10, 0.9999999935273369, 1.2957469281958864e-09, 5.052415665394417e-10, 5.052415665032518e-10
GCA_000324265.1_ASM32426v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000241, 6.162100039058932e-10, 4.4547218715159203e-10, 4.451880285642386e-10, 4.662831959506389e-10, 4.5246177945318763e-10, 4.4566489669064724e-10, 4.87043539391247e-10, 8.081035552825971e-10, 0.9999999935273477, 1.2957434403088886e-09, 5.052409030609613e-10, 5.052409030247713e-10
GCA_000323925.1_ASM32392v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000242, 6.156875299235966e-10, 4.4512628005667533e-10, 4.4484438477725223e-10, 4.65921093623605e-10, 4.521102003375447e-10, 4.453195802265003e-10, 4.8666874202509e-10, 8.073419100696987e-10, 0.9999999935329523, 1.294360816618411e-09, 5.048335821295315e-10, 5.0483358209336e-10
