sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout	tstv	cds_sites	ns_sites	ss_sites	ns_ss_ratio	other_var	other_var_ratio	homo_het_sites	homo_sites	het_sites	het_ratio	external_branch_length	population_color	population	geometry	root_rtt_dist	population_rtt_dist	node_type	branch_length	branch_support	branch_support_conf_char	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_continent	mugration_host_order	mugration_population	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_continent_confidence	mugration_host_order_confidence	mugration_population_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	branch_length_sub	branch_length_time	rate_sub	rate_sub_year	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain	root_geo_dist	population_geo_dist
GCA_000324445.1_ASM32444v1_genomic	CMCC90027	1970.0	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403057	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1970.0	51.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Meriones unguiculatus	Rodentia	NA	1.871	169.0	94.0	41.0	2.29268	0.0	0.0	169.0	169.0	0.0	0.0	1.1734999999999999e-06	#c5e88a	2.MED	POINT (114.3251664 43.2443242)	6.785700000000002e-05	4.2481e-06	terminal	1.1735e-06	0.0		LOW	-51	NA	NA	China	Inner Mongolia	Asia	Rodentia	2.MED	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.32516640000001	4.981298617	147.67	7.94677321053701e-09	0.03373263775309813	1970.0	1970.0	6.785700000000002e-05	389.0	6.785700000000002e-05	5495.012200000001	389.0	1970.0	0.0	0.0	China (1970.0) CMCC90027	China (1970.0) CMCC90027	823.02714885	0.0
GCA_000324425.1_ASM32442v1_genomic	CMCC87001	1982.0	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403056	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1982.0	39.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus flavipectus	Rodentia	NA	1.7	53.0	30.0	15.0	2.0	0.0	0.0	53.0	53.0	0.0	0.0	2.3500000000000002e-08	#ff0000	1.ORI	POINT (102 25)	7.069510000000001e-05	5.0597999999999985e-06	terminal	2.35e-08	0.0		LOW	-39	NA	NA	China	Yunnan	Asia	Rodentia	1.ORI	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	25.0	102.0	0.099753317	26.4508	8.884419374839323e-10	0.0037712778819544205	1982.0	1982.0	7.069510000000001e-05	282.0	7.069510000000001e-05	5507.0124000000005	282.0	1982.0	0.0	0.0	China (1982.0) CMCC87001	China (1982.0) CMCC87001	823.02714885	0.0
GCA_000324405.1_ASM32440v1_genomic	CMCC84046	1984.0	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403055	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1984.0	37.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Eothenomys miletus	Rodentia	NA	1.656	82.0	48.0	21.0	2.28571	0.0	0.0	82.0	82.0	0.0	0.0	3.2908e-06	#ff4824	1.IN	POINT (102 25)	6.47484e-05	5.9899999999999986e-06	terminal	3.2908e-06	0.0		LOW	-37	NA	NA	China	Yunnan	Asia	Rodentia	1.IN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	25.0	102.0	13.9688602376	167.224	1.9678993445916854e-08	0.08353382431708367	1984.0	1984.0	6.47484e-05	269.0	6.47484e-05	5509.0119	269.0	1984.0	0.0	0.0	China (1984.0) CMCC84046	China (1984.0) CMCC84046	823.02714885	0.0
GCA_000324385.1_ASM32438v1_genomic	CMCC84038	1982.0	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403054	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1982.0	39.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Apodemus chevrieri	Rodentia	NA	1.958	66.0	36.0	17.0	2.11765	0.0	0.0	66.0	66.0	0.0	0.0	9.387999999999999e-07	#ff4824	1.IN	POINT (102 25)	6.242279999999998e-05	3.6644e-06	terminal	9.388e-07	0.0		LOW	-39	NA	NA	China	Yunnan	Asia	Rodentia	1.IN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	25.0	102.0	3.9850388936	107.208	8.756809193343781e-09	0.037171096313707935	1982.0	1982.0	6.242279999999998e-05	267.0	6.242279999999998e-05	5507.0126	267.0	1982.0	0.0	0.0	China (1982.0) CMCC84038	China (1982.0) CMCC84038	823.02714885	0.0
GCA_000324345.1_ASM32434v1_genomic	CMCC8211	1982.0	-39	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403052	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0	Asia	1982.0	39.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellophilus tesquorum	Siphonaptera	NA	1.895	242.0	137.0	61.0	2.2459	0.0	0.0	242.0	242.0	0.0	0.0	7.041e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.9668100000000006e-05	1.7451899999999998e-05	terminal	7.041e-07	0.0		LOW	-39	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	2.9887791702	94.087	7.483499314464272e-09	0.03176612252702286	1982.0	1982.0	5.96681e-05	62.0	5.96681e-05	5507.012500000002	62.0	1982.0	0.0	0.0	China (1982.0) CMCC8211	China (1982.0) CMCC8211	823.02714885	0.0
GCA_000324325.1_ASM32432v1_genomic	CMCC71001	1961.0	-60	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403051	KEEP: Assembly Modern Cui 2013 Keller 2019	3.0	Asia	1961.0	60.0	0.0	38.0000001	101.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA	1.8	118.0	63.0	31.0	2.03226	0.0	0.0	118.0	118.0	0.0	0.0	9.387999999999999e-07	#3ae8d7	3.ANT	POINT (101.9999999 38.0000001)	5.81871e-05	3.7551999999999996e-06	terminal	9.388e-07	0.0		LOW	-60	NA	NA	China	Gansu	Asia	Rodentia	3.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	38.0000001	101.9999999	3.9850388936	87.6967	1.0705077842153695e-08	0.045441149936086535	1961.0	1961.0	5.8187100000000004e-05	186.0	5.8187100000000004e-05	5486.0126	186.0	1961.0	0.0	0.0	China (1961.0) CMCC71001	China (1961.0) CMCC71001	823.02714885	0.0
GCA_000324305.1_ASM32430v1_genomic	CMCC67001	1959.0	-62	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403050	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1959.0	62.0	0.0	43.2443242	114.32516640000001	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA	1.839	167.0	89.0	41.0	2.17073	0.0	0.0	167.0	167.0	0.0	0.0	5.163500000000001e-06	#97fca7	2.ANT	POINT (114.3251664 43.2443242)	6.8303e-05	7.7452e-06	terminal	5.1635e-06	0.0		LOW	-62	NA	NA	China	Inner Mongolia	Asia	Human	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.32516640000001	21.918138397	292.53	1.7651181075445253e-08	0.07492612175503367	1959.0	1959.0	6.8303e-05	336.0	6.8303e-05	5484.0126	336.0	1959.0	0.0	0.0	China (1959.0) CMCC67001	China (1959.0) CMCC67001	823.02714885	0.0
GCA_000324285.1_ASM32428v1_genomic	CMCC640047	1964.0	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403049	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1964.0	57.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA	1.875	64.0	37.0	16.0	2.3125	0.0	0.0	64.0	64.0	0.0	0.0	1.4082e-06	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.073429999999998e-05	1.9759e-06	terminal	1.4082e-06	0.0		LOW	-57	NA	NA	China	Qinghai	Asia	Human	1.IN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	5.9775583404	261.138	5.392551064954162e-09	0.022890419396640858	1964.0	1964.0	6.073429999999998e-05	246.0	6.073429999999998e-05	5489.0123	246.0	1964.0	0.0	0.0	China (1964.0) CMCC640047	China (1964.0) CMCC640047	823.02714885	0.0
GCA_000324265.1_ASM32426v1_genomic	CMCC64001	1957.0	-64	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403048	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1957.0	64.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhipicephalus sanguineus	Ixodida	NA	1.889	172.0	93.0	40.0	2.325	0.0	0.0	172.0	172.0	0.0	0.0	3.2858999999999997e-06	#97fca7	2.ANT	POINT (114.3251664 43.2443242)	6.858470000000001e-05	8.026900000000001e-06	terminal	3.2859e-06	0.0		LOW	-64	NA	NA	China	Inner Mongolia	Asia	Ixodida	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.32516640000001	13.9480606098	108.195	3.037016497989741e-08	0.12891594445029808	1957.0	1957.0	6.858470000000001e-05	344.0	6.858470000000001e-05	5482.0123	344.0	1957.0	0.0	0.0	China (1957.0) CMCC64001	China (1957.0) CMCC64001	823.02714885	0.0
GCA_000324245.1_ASM32424v1_genomic	CMCC51020	1954.0	-67	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua	2.ANT	2.ANT3	SAMN02403047	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1954.0	67.0	0.0	42.9995032	125.9816054	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	NA	1.915	162.0	89.0	37.0	2.40541	0.0	0.0	162.0	162.0	0.0	0.0	1.4082e-06	#97fca7	2.ANT	POINT (125.9816054 42.9995032)	6.670700000000001e-05	6.1491999999999995e-06	terminal	1.4082e-06	0.0		LOW	-67	NA	NA	China	Jilin	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.9995032	125.9816054	5.9775583404	105.195	1.3386567802652218e-08	0.05682359751318979	1954.0	1954.0	6.670700000000001e-05	343.0	6.670700000000001e-05	5479.0123	343.0	1954.0	0.0	0.0	China (1954.0) CMCC51020	China (1954.0) CMCC51020	823.02714885	0.0
GCA_000324225.1_ASM32422v1_genomic	CMCC49003	1976.0	-45	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403046	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0	Asia	1976.0	45.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	NA	2.026	223.0	127.0	53.0	2.39623	0.0	0.0	223.0	223.0	0.0	0.0	4.4594e-06	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4177300000000014e-05	1.19611e-05	terminal	4.4594e-06	0.0		LOW	-45	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	18.9293592268	585.805	7.612430757675336e-09	0.03231341355365693	1976.0	1976.0	5.417730000000001e-05	67.0	5.417730000000001e-05	5501.013500000001	67.0	1976.0	0.0	0.0	China (1976.0) CMCC49003	China (1976.0) CMCC49003	823.02714885	0.0
GCA_000324205.1_ASM32420v1_genomic	CMCC43032	1980.0	-41	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403045	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0	Asia	1980.0	41.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	NA	1.774	248.0	141.0	66.0	2.13636	0.0	0.0	248.0	248.0	0.0	0.0	2.1123e-06	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	6.11233e-05	1.89071e-05	terminal	2.1123e-06	0.0		LOW	-41	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	8.9663375106	92.087	2.2938091152931467e-08	0.09736811396396886	1980.0	1980.0	6.11233e-05	64.0	6.11233e-05	5505.012500000002	64.0	1980.0	0.0	0.0	China (1980.0) CMCC43032	China (1980.0) CMCC43032	823.02714885	0.0
GCA_000324185.1_ASM32418v1_genomic	CMCC42007	1967.0	-54	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403044	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0	Asia	1967.0	54.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	NA	1.6669999999999998	229.0	133.0	56.0	2.375	0.0	0.0	229.0	229.0	0.0	0.0	7.041e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.971509999999999e-05	1.74989e-05	terminal	7.041e-07	0.0		LOW	-54	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	2.9887791702	75.6082	9.312481979467836e-09	0.03952982838104862	1967.0	1967.0	5.9715099999999993e-05	66.0	5.9715099999999993e-05	5492.012500000001	66.0	1967.0	0.0	0.0	China (1967.0) CMCC42007	China (1967.0) CMCC42007	823.02714885	0.0
GCA_000324165.1_ASM32416v1_genomic	CMCC38001	1979.0	-42	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403043	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0	Asia	1979.0	42.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	NA	2.214	129.0	74.0	31.0	2.3871	0.0	0.0	129.0	129.0	0.0	0.0	7.041e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.5629e-05	1.34128e-05	terminal	7.041e-07	0.0		LOW	-42	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	2.9887791702	122.93	5.727649882046693e-09	0.024312854227609208	1979.0	1979.0	5.5629e-05	172.0	5.5629e-05	5504.012500000002	172.0	1979.0	0.0	0.0	China (1979.0) CMCC38001	China (1979.0) CMCC38001	823.02714885	0.0
GCA_000324145.1_ASM32414v1_genomic	CMCC348002	1998.0	-23	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN02403042	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1998.0	23.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA	1.823	164.0	94.0	36.0	2.61111	0.0	0.0	164.0	164.0	0.0	0.0	2.3469999999999998e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.501740000000005e-05	4.459599999999999e-06	terminal	2.347e-07	0.0		LOW	-23	NA	NA	China	Tibet	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.9962597234	2.0	1.1735e-07	0.4981298617	1998.0	1998.0	6.501740000000005e-05	380.0	6.501740000000005e-05	5523.01241	380.0	1998.0	0.0	0.0	China (1998.0) CMCC348002	China (1998.0) CMCC348002	823.02714885	0.0
GCA_000324125.1_ASM32412v1_genomic	CMCC347001	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN02403041	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1996.0	25.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA	1.612	162.0	91.0	37.0	2.45946	0.0	0.0	162.0	162.0	0.0	0.0	9.387999999999999e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.466520000000002e-05	4.1074e-06	terminal	9.388e-07	0.0		LOW	-25	NA	NA	China	Tibet	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	3.9850388936	31.6379	2.9673271614108397e-08	0.12595775615954283	1996.0	1996.0	6.466520000000002e-05	353.0	6.466520000000002e-05	5521.012659999999	353.0	1996.0	0.0	0.0	China (1996.0) CMCC347001	China (1996.0) CMCC347001	823.02714885	0.0
GCA_000324085.1_ASM32408v1_genomic	CMCC27002	1991.0	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403039	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1991.0	30.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA	1.893	75.0	41.0	16.0	2.5625	0.0	0.0	75.0	75.0	0.0	0.0	4.6939999999999995e-07	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.234989999999999e-05	3.5915000000000007e-06	terminal	4.694e-07	0.0		LOW	-30	NA	NA	China	Qinghai	Asia	Rodentia	1.IN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	1.9925194468	54.4553	8.619913947770006e-09	0.03659000036360097	1991.0	1991.0	6.234989999999999e-05	253.0	6.234989999999999e-05	5516.0124000000005	253.0	1991.0	0.0	0.0	China (1991.0) CMCC27002	China (1991.0) CMCC27002	823.02714885	0.0
GCA_000324065.1_ASM32406v1_genomic	CMCC21106	2001.0	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403038	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0.0	Asia	2001.0	20.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	NA	2.071	119.0	68.0	30.0	2.26667	0.0	0.0	119.0	119.0	0.0	0.0	7.041e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.67609e-05	1.4544700000000003e-05	terminal	7.041e-07	0.0		LOW	-20	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	2.9887791702	44.3585	1.587294430605183e-08	0.06737782319510353	2001.0	2001.0	5.67609e-05	174.0	5.67609e-05	5526.013000000002	174.0	2001.0	0.0	0.0	China (2001.0) CMCC21106	China (2001.0) CMCC21106	823.02714885	0.0
GCA_000324025.1_ASM32402v1_genomic	CMCC125002	1964.0	-57	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403036	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1964.0	57.0	0.0	37.0000001	105.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Spermophilus alaschanicus	Rodentia	NA	1.879	176.0	101.0	39.0	2.58974	0.0	0.0	176.0	176.0	0.0	0.0	4.6939999999999995e-07	#c5e88a	2.MED	POINT (105.9999999 37.0000001)	6.691820000000001e-05	3.3093000000000002e-06	terminal	4.694e-07	0.0		LOW	-57	NA	NA	China	Ningxia	Asia	Rodentia	2.MED	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	37.0000001	105.9999999	1.9925194468	48.4318	9.691979236782444e-09	0.04114072668783733	1964.0	1964.0	6.691820000000001e-05	382.0	6.691820000000001e-05	5489.013000000002	382.0	1964.0	0.0	0.0	China (1964.0) CMCC125002	China (1964.0) CMCC125002	823.02714885	0.0
GCA_000324005.1_ASM32400v1_genomic	CMCC12003	1961.0	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Medievalis	2.MED	2.MED3	SAMN02403035	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1961.0	60.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA	1.984	169.0	96.0	39.0	2.4615400000000003	0.0	0.0	169.0	169.0	0.0	0.0	2.3500000000000002e-08	#c5e88a	2.MED	POINT (95.95211573241954 35.40709525)	6.811520000000004e-05	4.5063e-06	terminal	2.35e-08	0.0		LOW	-60	NA	NA	China	Qinghai	Asia	Rodentia	2.MED	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	0.099753317	116.828	2.011504091484918e-10	0.0008538476820625192	1961.0	1961.0	6.811520000000004e-05	393.0	6.811520000000004e-05	5486.012900000001	393.0	1961.0	0.0	0.0	China (1961.0) CMCC12003	China (1961.0) CMCC12003	823.02714885	0.0
GCA_000323965.1_ASM32396v1_genomic	CMCC11001	1954.0	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403033	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	1.0	Asia	1954.0	67.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA	1.571	67.0	38.0	16.0	2.375	0.0	0.0	67.0	67.0	0.0	0.0	1.4082e-06	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.016659999999999e-05	1.4082e-06	terminal	1.4082e-06	0.0		LOW	-67	NA	NA	China	Qinghai	Asia	Rodentia	1.IN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	5.9775583404	353.253	3.986378035006072e-09	0.016921465183310544	1954.0	1954.0	6.016659999999999e-05	239.0	6.016659999999999e-05	5479.0123	239.0	1954.0	0.0	0.0	China (1954.0) CMCC11001	China (1954.0) CMCC11001	823.02714885	0.0
GCA_000323945.1_ASM32394v1_genomic	CMCC107004	2003.0	-18	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403032	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	2.0	Asia	2003.0	18.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellophilus tesquorum mongolicus	Siphonaptera	NA	1.676	179.0	104.0	45.0	2.31111	0.0	0.0	179.0	179.0	0.0	0.0	4.0156999999999995e-06	#c5e88a	2.MED	POINT (114.3251664 43.2443242)	7.210740000000002e-05	8.4985e-06	terminal	4.0157e-06	0.0		LOW	-18	NA	NA	China	Inner Mongolia	Asia	Siphonaptera	2.MED	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.32516640000001	17.0459317054	158.828	2.5283325358249177e-08	0.10732321571385399	2003.0	2003.0	7.210740000000003e-05	392.0	7.210740000000003e-05	5528.012900000001	392.0	2003.0	0.0	0.0	China (2003.0) CMCC107004	China (2003.0) CMCC107004	823.02714885	0.0
GCA_000323925.1_ASM32392v1_genomic	CMCC106002	1996.0	-25	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403031	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1996.0	25.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellophilus tesquorum	Siphonaptera	NA	2.036	163.0	90.0	39.0	2.30769	0.0	0.0	163.0	163.0	0.0	0.0	2.3469999999999998e-07	#97fca7	2.ANT	POINT (114.3251664 43.2443242)	6.551000000000001e-05	4.952200000000001e-06	terminal	2.347e-07	0.0		LOW	-25	NA	NA	China	Inner Mongolia	Asia	Siphonaptera	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.9962597234	147.195	1.5944835082713408e-09	0.006768298674547369	1996.0	1996.0	6.551000000000001e-05	342.0	6.551000000000001e-05	5521.0123	342.0	1996.0	0.0	0.0	China (1996.0) CMCC106002	China (1996.0) CMCC106002	823.02714885	0.0
GCA_000323905.1_ASM32390v1_genomic	CMCC104003	1989.0	-32	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403030	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1989.0	32.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Spermophilus dauricus	Rodentia	NA	1.933	165.0	91.0	38.0	2.39474	0.0	0.0	165.0	165.0	0.0	0.0	7.041e-07	#97fca7	2.ANT	POINT (114.3251664 43.2443242)	6.595590000000001e-05	5.398099999999999e-06	terminal	7.041e-07	0.0		LOW	-32	NA	NA	China	Inner Mongolia	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.32516640000001	2.9887791702	140.195	5.022290381254681e-09	0.021318728700738258	1989.0	1989.0	6.595590000000001e-05	341.0	6.595590000000001e-05	5514.0123	341.0	1989.0	0.0	0.0	China (1989.0) CMCC104003	China (1989.0) CMCC104003	823.02714885	0.0
