sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	branch_support_char	node_type	branch_length	branch_support	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_branch_major	mugration_branch_minor	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_branch_major_confidence	mugration_branch_minor_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	geometry	geometry_size	branch_length_sub	branch_length_time	sub_rate	geo_rate_sub	geo_rate_time	rate_sub	rate_geo_sub	rate_geo_time	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	branch_major_color	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain	root_rtt_dist	clade_rtt_dist
GCA_000324385.1_ASM32438v1_genomic	CMCC84038	1982.0	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403054	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1982.0	39.0	0.0	25.0	102.0		terminal	1.0355e-06	100.0	HIGH	-39	NA	NA	China	Yunnan	1.IN	1.IN3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	25.0	102.0	POINT (102 25)	3.0	4.3734404630000006	131.23	NA	NA	NA	0.03332652947496762	0.0	0.0	1982.0	1982.0	5.846359999999999e-05	84.0	5.846359999999999e-05	#ff4f28	5089.081899999998	84.0	1982.0	0.0	0.0	China (1982.0) CMCC84038	China (1982.0) CMCC84038	5.846359999999999e-05	3.7302e-06
GCA_000324245.1_ASM32424v1_genomic	CMCC51020	1954.0	-67	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua	2.ANT	2.ANT3	SAMN02403047	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1954.0	67.0	0.0	42.9995032	125.9816054		terminal	1.1796e-06	100.0	HIGH	-67	NA	NA	China	Jilin	2.ANT	2.ANT3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.9995032	125.9816054	POINT (125.9816054 42.9995032)	2.0	4.9820476776	80.8625	NA	NA	NA	0.06161134861771526	189.81718853199064	11.694892976279057	1954.0	1954.0	6.186129999999999e-05	139.0	6.186129999999999e-05	#80ffb4	5061.0814	139.0	1954.0	0.0	0.0	China (1954.0) CMCC51020	China (1954.0) CMCC51020	6.186129999999999e-05	8.516599999999999e-06
GCA_000324065.1_ASM32406v1_genomic	CMCC21106	2001.0	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403038	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0.0	Asia	2001.0	20.0	0.0	42.4804953	85.4633464		terminal	1.6514e-06	100.0	HIGH	-20	NA	NA	China	Xinjiang	0.ANT	0.ANT3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	8.0	6.9746978084	166.836	NA	NA	NA	0.04180571224675729	0.0	0.0	2001.0	2001.0	5.306150000000001e-05	47.0	5.306150000000001e-05	#1996f3	5108.0814	47.0	2001.0	0.0	0.0	China (2001.0) CMCC21106	China (2001.0) CMCC21106	5.306150000000001e-05	1.4156300000000002e-05
GCA_000324005.1_ASM32400v1_genomic	CMCC12003	1961.0	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Medievalis	2.MED	2.MED3	SAMN02403035	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1961.0	60.0	0.0	35.40709525	95.95211573241954		terminal	2.359e-07	100.0	HIGH	-60	NA	NA	China	Qinghai	2.MED	2.MED3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	10.0	0.9963250654	47.719	NA	NA	NA	0.02087900134956726	1805.697682220433	37.70116434399089	1961.0	1961.0	6.348899999999999e-05	151.0	6.348899999999999e-05	#b3f396	5068.081899999999	151.0	1961.0	0.0	0.0	China (1961.0) CMCC12003	China (1961.0) CMCC12003	6.348899999999999e-05	5.1901e-06
GCA_000323985.1_ASM32398v1_genomic	CMCC114001	1952.0	-69	China	Fujian	35.000074	104.999927	26.5450001	117.842778	Orientalis	1.ORI	1.ORI1	SAMN02403034	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1952.0	69.0	0.0	26.5450001	117.842778		terminal	3.0669e-06	100.0	HIGH	-69	NA	NA	China	Fujian	1.ORI	1.ORI1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	26.5450001	117.842778	POINT (117.842778 26.5450001)	1.0	12.9530705514	345.647	NA	NA	NA	0.0374748531056251	0.0	0.0	1952.0	1952.0	6.376799999999998e-05	94.0	6.376799999999998e-05	#ff0000	5059.080599999999	94.0	1952.0	0.0	0.0	China (1952.0) CMCC114001	China (1952.0) CMCC114001	6.376799999999998e-05	3.1376999999999996e-06
GCA_000323965.1_ASM32396v1_genomic	CMCC11001	1954.0	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403033	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	1.0	Asia	1954.0	67.0	0.0	35.40709525	95.95211573241954		terminal	1.4155e-06	100.0	HIGH	-67	NA	NA	China	Qinghai	1.IN	1.IN1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	10.0	5.978372743	365.968	NA	NA	NA	0.016335780021750537	0.0	0.0	1954.0	1954.0	5.617249999999999e-05	77.0	5.617249999999999e-05	#ff4f28	5061.080899999999	77.0	1954.0	0.0	0.0	China (1954.0) CMCC11001	China (1954.0) CMCC11001	5.617249999999999e-05	1.4391000000000001e-06
GCA_000323925.1_ASM32392v1_genomic	CMCC106002	1996.0	-25	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403031	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1996.0	25.0	0.0	43.2443242	114.3251664		terminal	2.359e-07	100.0	HIGH	-25	NA	NA	China	Inner Mongolia	2.ANT	2.ANT3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	0.9963250654	122.862	NA	NA	NA	0.00810930202503622	0.0	0.0	1996.0	1996.0	6.0917599999999994e-05	138.0	6.0917599999999994e-05	#80ffb4	5103.0809	138.0	1996.0	0.0	0.0	China (1996.0) CMCC106002	China (1996.0) CMCC106002	6.0917599999999994e-05	7.572899999999999e-06
GCA_000323905.1_ASM32390v1_genomic	CMCC104003	1989.0	-32	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403030	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1989.0	32.0	0.0	43.2443242	114.3251664		terminal	7.077e-07	100.0	HIGH	-32	NA	NA	China	Inner Mongolia	2.ANT	2.ANT3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	7.0	2.9889751962	197.578	NA	NA	NA	0.015128076993389953	0.0	0.0	1989.0	1989.0	6.13658e-05	137.0	6.13658e-05	#80ffb4	5096.0819	137.0	1989.0	0.0	0.0	China (1989.0) CMCC104003	China (1989.0) CMCC104003	6.13658e-05	8.0211e-06
GCA_000323845.1_ASM32384v1_genomic	CMCC05009	1961.0	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403027	KEEP: Assembly Modern Cui 2013 Placement	0.0	Asia	1961.0	60.0	0.0	35.40709525	95.95211573241954		terminal	3.43661e-05	100.0	HIGH	-60	NA	NA	China	Qinghai	0.PE	0.PE7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	10.0	145.1454295466	4764.83	NA	NA	NA	0.030461827504150205	0.0	0.0	1961.0	1961.0	3.63827e-05	9.0	3.63827e-05	#4c4ffc	5068.08	9.0	1961.0	0.0	0.0	China (1961.0) CMCC05009	China (1961.0) CMCC05009	3.63827e-05	3.43661e-05
GCA_000323805.1_ASM32380v1_genomic	CMCC02041	1965.0	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403025	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1965.0	56.0	0.0	35.40709525	95.95211573241954		terminal	2.359e-07	100.0	HIGH	-56	NA	NA	China	Qinghai	1.IN	1.IN2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	10.0	0.9963250654	28.0603	NA	NA	NA	0.03550657211077572	0.0	0.0	1965.0	1965.0	5.787109999999999e-05	82.0	5.787109999999999e-05	#ff4f28	5072.081809999999	82.0	1965.0	0.0	0.0	China (1965.0) CMCC02041	China (1965.0) CMCC02041	5.787109999999999e-05	3.1377e-06
GCA_000323765.1_ASM32376v1_genomic	C1976001	1976.0	-45	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403023	KEEP: Assembly Modern Cui 2013 Keller 2019	3.0	Asia	1976.0	45.0	0.0	38.0000001	101.9999999		terminal	3.5387e-06	100.0	HIGH	-45	NA	NA	China	Gansu	3.ANT	3.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	38.0000001	101.9999999	POINT (101.9999999 38.0000001)	4.0	14.945720682200001	286.907	NA	NA	NA	0.052092561987682424	40.896416197218315	2.130399095827655	1976.0	1976.0	5.4760100000000004e-05	124.0	5.4760100000000004e-05	#1acee3	5083.081499999999	124.0	1976.0	0.0	0.0	China (1976.0) C1976001	China (1976.0) C1976001	5.4760100000000004e-05	3.7746000000000002e-06
GCA_000323705.1_ASM32370v1_genomic	A1956001	1956.0	-65	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403019	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0	Asia	1956.0	65.0	0.0	42.4804953	85.4633464		terminal	4.718e-07	100.0	HIGH	-65	NA	NA	China	Xinjiang	0.ANT	0.ANT3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	8.0	1.9926501308	91.7051	NA	NA	NA	0.02172889109547888	0.0	0.0	1956.0	1956.0	5.23537e-05	49.0	5.23537e-05	#1996f3	5063.0818	49.0	1956.0	0.0	0.0	China (1956.0) A1956001	China (1956.0) A1956001	5.23537e-05	1.34485e-05
GCA_000323625.1_ASM32362v1_genomic	9	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02403015	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0.0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954		terminal	2.05547e-05	100.0	HIGH	-17	NA	NA	China	Qinghai	0.PE	0.PE10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	10.0	86.81289877820001	3344.68	NA	NA	NA	0.025955517053410194	0.0	0.0	2004.0	2004.0	4.935650000000001e-05	20.0	4.935650000000001e-05	#4c4ffc	5111.084	20.0	2004.0	0.0	0.0	China (2004.0) 9	China (2004.0) 9	4.935650000000001e-05	4.7339900000000004e-05
GCA_000323585.1_ASM32358v1_genomic	735	1965.0	-56	Russia	St. Petersberg	64.6863136	97.7453061	59.938732	30.316229	Antiqua	2.ANT	2.ANT3	SAMN02403013	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Europe	1965.0	56.0	0.0	59.938732	30.316229		terminal	3.7746e-06	100.0	HIGH	-56	NA	NA	Russia	St. Petersberg	2.ANT	2.ANT3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	59.938732	30.316229	POINT (30.316229 59.938732)	1.0	15.9420457476	664.886	NA	NA	NA	0.023977111486179585	0.0	0.0	1965.0	1965.0	6.30172e-05	140.0	6.30172e-05	#80ffb4	5072.080899999999	140.0	1965.0	0.0	0.0	Russia (1965.0) 735	Russia (1965.0) 735	6.30172e-05	9.6725e-06
GCA_000323505.1_ASM32350v1_genomic	7	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	3.ANT	3.ANT1	SAMN02403009	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	3.0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954		terminal	2.5951e-06	100.0	HIGH	-17	NA	NA	China	Qinghai	3.ANT	3.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	10.0	10.9604204206	314.907	NA	NA	NA	0.03480526130127308	0.0	0.0	2004.0	2004.0	5.38165e-05	123.0	5.38165e-05	#1acee3	5111.081499999999	123.0	2004.0	0.0	0.0	China (2004.0) 7	China (2004.0) 7	5.38165e-05	2.831e-06
GCA_000323445.1_ASM32344v1_genomic	5	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403006	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954		terminal	1.6514e-06	100.0	HIGH	-17	NA	NA	China	Qinghai	1.IN	1.IN2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	10.0	6.9746978084	176.1	NA	NA	NA	0.03960646114934696	0.0	0.0	2004.0	2004.0	5.784749999999999e-05	80.0	5.784749999999999e-05	#ff4f28	5111.081899999999	80.0	2004.0	0.0	0.0	China (2004.0) 5	China (2004.0) 5	5.784749999999999e-05	3.1141e-06
GCA_000320445.1_ASM32044v1_genomic	2	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	2.ANT	2.ANT2	SAMN02402993	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954		terminal	2.1232e-06	100.0	HIGH	-17	NA	NA	China	Qinghai	2.ANT	2.ANT2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	10.0	8.9673479392	324.5	NA	NA	NA	0.027634354204006163	86.85772368757203	2.400257101736062	2004.0	2004.0	6.068159999999999e-05	130.0	6.068159999999999e-05	#80ffb4	5111.0809	130.0	2004.0	0.0	0.0	China (2004.0) 2	China (2004.0) 2	6.068159999999999e-05	7.336899999999999e-06
GCA_000268865.1_ASM26886v1_genomic	PY-58	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141480	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5		terminal	1.9595e-06	100.0	HIGH	-11	NA	NA	Peru	La Libertad	1.ORI	1.ORI1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-6.8699697	-75.0458515	-8.0	-78.5	POINT (-78.5 -8)	1.0	8.275960007	79.6125	NA	NA	NA	0.10395302254043022	23.929104100493138	2.4875026979308643	2010.0	2010.0	6.753539999999997e-05	100.0	6.753539999999997e-05	#ff0000	5117.0812	100.0	2010.0	0.0	0.0	Peru (2010.0) PY-58	Peru (2010.0) PY-58	6.753539999999997e-05	6.905100000000001e-06
GCA_000382545.1_Yersinia_pestis_assembly_genomic	G1670A	[1950:2000]	[-71:-21]	Georgia	NA	41.6809707	44.02873820000001	NA	NA	Caucasica	0.PE	0.PE2	SAMN01909378	KEEP: Assembly Modern	0.0	Asia	1975.0	46.0	25.0	41.6809707	44.02873820000001		terminal	6.814e-06	100.0	HIGH	-21	{21,71}	{-71,-21}	Georgia	Georgia	0.PE	0.PE2	1.0	1.0	1.0	0.26	0.2611104754360025	0.2611104754360025	1.0	1.0	41.6809707	44.02873820000001	41.6809707	44.02873820000001	POINT (44.02873820000001 41.6809707)	1.0	28.778969884000002	208.497	NA	NA	NA	0.1380306185892363	2.3361595420289913	0.32246154670940863	1950.0	2000.0	8.47093e-05	13.0	8.47093e-05	#4c4ffc	5107.085	13.0	2000.0	50.0	0.0	Georgia (1950:2000) G1670A	Georgia (1950:2000) G1670A	8.47093e-05	8.26927e-05
GCA_016102905.1_ASM1610290v1_genomic	M-1355	1986.0	-35	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN15064019	KEEP: Assembly Modern Placement	2.0	Europe	1986.0	35.0	0.0	46.2313018	45.3275745		terminal	2.359e-07	100.0	HIGH	-35	NA	NA	Russia	Republic of Kalmykia	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	46.2313018	45.3275745	POINT (45.3275745 46.2313018)	2.0	0.9963250654	2.77871	NA	NA	NA	0.3585566919181923	0.0	0.0	1986.0	1986.0	6.781839999999997e-05	194.0	6.781839999999997e-05	#b3f396	5093.081129999998	194.0	1986.0	0.0	0.0	Russia (1986.0) M-1355	Russia (1986.0) M-1355	6.781839999999997e-05	9.519499999999998e-06
GCA_016102945.1_ASM1610294v1_genomic	930	1955.0	-66	Kazakhstan	NA	47.2286086	65.20931970000001	NA	NA	Medievalis	2.MED	2.MED1	SAMN15064018	KEEP: Assembly Modern	2.0	Asia	1955.0	66.0	0.0	47.2286086	65.20931970000001		terminal	2.36e-08	100.0	HIGH	-66	NA	NA	Kazakhstan	Kazakhstan	2.MED	2.MED1	1.0	1.0	1.0	0.1	0.10099151066558716	0.10099151066558716	1.0	1.0	47.2286086	65.20931970000001	47.2286086	65.20931970000001	POINT (65.20931970000001 47.2286086)	1.0	0.09967474159999999	104.767	NA	NA	NA	0.0009513944429066404	5727.91253037928	5.44950415085816	1955.0	1955.0	6.663889999999998e-05	183.0	6.663889999999998e-05	#b3f396	5062.080619999999	183.0	1955.0	0.0	0.0	Kazakhstan (1955.0) 930	Kazakhstan (1955.0) 930	6.663889999999998e-05	8.339999999999996e-06
GCA_016102855.1_ASM1610285v1_genomic	7702	1966.0	-55	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203	Medievalis	2.MED	2.MED1	SAMN15063890	KEEP: Assembly Modern	2.0	Asia	1966.0	55.0	0.0	47.660582700000006	50.806203		terminal	2.359e-07	100.0	HIGH	-55	NA	NA	Kazakhstan	Atyrau Region	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	47.2286086	65.20931970000001	47.660582700000006	50.806203	POINT (50.806203 47.66058270000001)	1.0	0.9963250654	43.6026	NA	NA	NA	0.022850129703274574	0.0	0.0	1966.0	1966.0	6.758249999999997e-05	187.0	6.758249999999997e-05	#b3f396	5073.081159999999	187.0	1966.0	0.0	0.0	Kazakhstan (1966.0) 7702	Kazakhstan (1966.0) 7702	6.758249999999997e-05	9.283599999999997e-06
GCA_016102765.1_ASM1610276v1_genomic	928	1955.0	-66	Kazakhstan	Aktobe Region	47.2286086	65.20931970000001	48.23965820000001	57.7213289	Medievalis	2.MED	2.MED1	SAMN15063709	KEEP: Assembly Modern	2.0	Asia	1955.0	66.0	0.0	48.23965820000001	57.7213289		terminal	7.077e-07	100.0	HIGH	-66	NA	NA	Kazakhstan	Aktobe Region	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	47.2286086	65.20931970000001	48.23965820000001	57.7213289	POINT (57.7213289 48.23965820000001)	1.0	2.9889751962	104.767	NA	NA	NA	0.028529739290043623	0.0	0.0	1955.0	1955.0	6.734659999999998e-05	185.0	6.734659999999998e-05	#b3f396	5062.080619999999	185.0	1955.0	0.0	0.0	Kazakhstan (1955.0) 928	Kazakhstan (1955.0) 928	6.734659999999998e-05	9.047699999999996e-06
GCA_016102675.1_ASM1610267v1_genomic	378	2015.0	-6	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN15062813	KEEP: Assembly Modern	2.0	Europe	2015.0	6.0	0.0	46.2313018	45.3275745		terminal	2.36e-08	100.0	HIGH	-6	NA	NA	Russia	Republic of Kalmykia	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	46.2313018	45.3275745	POINT (45.3275745 46.2313018)	2.0	0.09967474159999999	8.75311	NA	NA	NA	0.01138735164987073	2045.324857953245	23.290833395735504	2015.0	2015.0	6.829029999999998e-05	191.0	6.829029999999998e-05	#b3f396	5122.081129999999	191.0	2015.0	0.0	0.0	Russia (2015.0) 378	Russia (2015.0) 378	6.829029999999998e-05	9.991399999999996e-06
GCA_016102665.1_ASM1610266v1_genomic	258	1930.0	-91	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15062812	KEEP: Assembly Modern	2.0	Europe	1930.0	91.0	0.0	47.1878186	47.608851		terminal	2.64229e-05	100.0	HIGH	-91	NA	NA	Russia	Astrakhan Oblast	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	47.1878186	47.608851	POINT (47.608851 47.1878186)	3.0	111.5972766874	623.793	NA	NA	NA	0.17890113657479323	0.0	0.0	1930.0	1930.0	9.18351e-05	166.0	9.18351e-05	#b3f396	5037.081319999999	166.0	1930.0	0.0	0.0	Russia (1930.0) 258	Russia (1930.0) 258	9.18351e-05	3.35362e-05
GCA_016102645.1_ASM1610264v1_genomic	165	1932.0	-89	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15055973	KEEP: Assembly Modern	2.0	Asia	1932.0	89.0	0.0	49.5568479	50.2227409		terminal	3.0669e-06	100.0	HIGH	-89	NA	NA	Kazakhstan	West Kazakhstan Region	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	47.2286086	65.20931970000001	49.5568479	50.2227409	POINT (50.2227409 49.5568479)	2.0	12.9530705514	625.793	NA	NA	NA	0.02069865043456862	25.21104770061309	0.5218346634442254	1932.0	1932.0	6.847909999999999e-05	165.0	6.847909999999999e-05	#b3f396	5039.081319999999	165.0	1932.0	0.0	0.0	Kazakhstan (1932.0) 165	Kazakhstan (1932.0) 165	6.847909999999999e-05	1.01802e-05
GCA_016102545.1_ASM1610254v1_genomic	146	1931.0	-90	Azerbaijan	Nagorno-Karabakh Republic	40.3936294	47.7872508	39.97461145	46.64969832546284	Medievalis	2.MED	2.MED1	SAMN15055918	KEEP: Assembly Modern	2.0	Asia	1931.0	90.0	0.0	39.97461145	46.64969832546284		terminal	8.493e-06	100.0	HIGH	-90	NA	NA	Azerbaijan	Nagorno-Karabakh Republic	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	40.3936294	47.7872508	39.97461145	46.64969832546284	POINT (46.64969832546284 39.97461145)	1.0	35.870236458	630.886	NA	NA	NA	0.05685692257872263	90.03428381660686	5.119072304391556	1931.0	1931.0	7.05552e-05	158.0	7.05552e-05	#b3f396	5038.080899999999	158.0	1931.0	0.0	0.0	Azerbaijan (1931.0) 146	Azerbaijan (1931.0) 146	7.05552e-05	1.22563e-05
GCA_016102555.1_ASM1610255v1_genomic	2	1912.0	-109	Kazakhstan	West Kazakhstan region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053798	KEEP: Assembly Modern	2.0	Asia	1912.0	109.0	0.0	49.5568479	50.2227409		terminal	1.22676e-05	100.0	HIGH	-109	NA	NA	Kazakhstan	West Kazakhstan region	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	47.2286086	65.20931970000001	49.5568479	50.2227409	POINT (50.2227409 49.5568479)	1.0	51.8122822056	493.146	NA	NA	NA	0.10506479258799625	14.00018794243438	1.470926842364834	1912.0	1912.0	7.820239999999998e-05	168.0	7.820239999999998e-05	#b3f396	5019.08082	168.0	1912.0	0.0	0.0	Kazakhstan (1912.0) 2	Kazakhstan (1912.0) 2	7.820239999999998e-05	1.99035e-05
GCA_015158475.1_ASM1515847v1_genomic	S20080153	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Orientalis	1.IN	1.IN2	SAMN13021981	KEEP: Assembly Modern	1.0	Asia	2008.0	13.0	0.0	29.8556443	90.8749807		terminal	2.36e-08	100.0	HIGH	-13	NA	NA	China	Tibet	1.IN	1.IN2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	4.0	0.09967474159999999	48.3429	NA	NA	NA	0.0020618279333676714	0.0	0.0	2008.0	2008.0	5.6691499999999984e-05	78.0	5.6691499999999984e-05	#ff4f28	5115.081799999998	78.0	2008.0	0.0	0.0	China (2008.0) S20080153	China (2008.0) S20080153	5.6691499999999984e-05	1.9581e-06
GCA_015158625.1_ASM1515862v1_genomic	S19940051	1994.0	-27	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Orientalis	1.IN	1.IN2	SAMN13021976	KEEP: Assembly Modern	1.0	Asia	1994.0	27.0	0.0	29.8556443	90.8749807		terminal	2.36e-08	100.0	HIGH	-27	NA	NA	China	Tibet	1.IN	1.IN2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	4.0	0.09967474159999999	34.3429	NA	NA	NA	0.00290233910357017	0.0	0.0	1994.0	1994.0	5.6691499999999984e-05	79.0	5.6691499999999984e-05	#ff4f28	5101.081799999998	79.0	1994.0	0.0	0.0	China (1994.0) S19940051	China (1994.0) S19940051	5.6691499999999984e-05	1.9581e-06
GCA_015158675.1_ASM1515867v1_genomic	S20070189	2007.0	-14	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN13021975	KEEP: Assembly Modern	2.0	Asia	2007.0	14.0	0.0	29.8556443	90.8749807		terminal	1.6514e-06	100.0	HIGH	-14	NA	NA	China	Tibet	2.ANT	2.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	4.0	6.9746978084	510.823	NA	NA	NA	0.013653844498779422	0.0	0.0	2007.0	2007.0	6.066059999999999e-05	132.0	6.066059999999999e-05	#80ffb4	5114.0809	132.0	2007.0	0.0	0.0	China (2007.0) S20070189	China (2007.0) S20070189	6.066059999999999e-05	7.3159e-06
