sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	branch_support_char	node_type	branch_length	branch_support	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_branch_major	mugration_branch_minor	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_branch_major_confidence	mugration_branch_minor_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	geometry	geometry_size	branch_length_sub	branch_length_time	sub_rate	geo_rate_sub	geo_rate_time	rate_sub	rate_sub_year	rate_geo_sub	rate_geo_time	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	branch_major_color	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain	root_rtt_dist	clade_rtt_dist
GCA_000325365.1_ASM32536v1_genomic	YN1065	1954.0	-67	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403102	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	1.0	Asia	1954.0	67.0	0.0	25.0	102.0	Non-Human		terminal	5.01e-08	100.0	HIGH	-67	NA	NA	China	Yunnan	1.IN	1.IN3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	25.0	102.0	POINT (102 25)	18.0	0.21187780979999998	173.335	NA	NA	NA	2.8903568234920814e-10	0.0012223602261516714	0.0	0.0	1954.0	1954.0	6.28485e-05	476.0	6.28485e-05	#ff4f28	5210.9166000000005	476.0	1954.0	0.0	0.0	China (1954.0) YN1065	China (1954.0) YN1065	6.28485e-05	3.1519e-06
GCA_000325345.1_ASM32534v1_genomic	SHAN12	2006.0	-15	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403101	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	2006.0	15.0	0.0	36.0	109.0	Non-Human		terminal	7.067e-07	100.0	HIGH	-15	NA	NA	China	Shaanxi	2.MED	2.MED3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	36.0	109.0	POINT (109 36)	3.0	2.9887035566000004	37.3213	NA	NA	NA	1.8935567624921962e-08	0.08008037117142222	0.0	0.0	2006.0	2006.0	7.024689999999999e-05	305.0	7.024689999999999e-05	#b3f396	5262.9165	305.0	2006.0	0.0	0.0	China (2006.0) SHAN12	China (2006.0) SHAN12	7.024689999999999e-05	6.8550000000000004e-06
GCA_000325325.1_ASM32532v1_genomic	SHAN11	2006.0	-15	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403100	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	2006.0	15.0	0.0	36.0	109.0	Non-Human		terminal	2.36e-08	100.0	HIGH	-15	NA	NA	China	Shaanxi	2.MED	2.MED3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	36.0	109.0	POINT (109 36)	3.0	0.0998067128	37.3213	NA	NA	NA	6.323466760268265e-10	0.0026742560628917	0.0	0.0	2006.0	2006.0	6.956379999999999e-05	304.0	6.956379999999999e-05	#b3f396	5262.9165	304.0	2006.0	0.0	0.0	China (2006.0) SHAN11	China (2006.0) SHAN11	6.956379999999999e-05	6.1719e-06
GCA_000325305.1_ASM32530v1_genomic	MGJZ9	1998.0	-23	Mongolia	Govi-Altai	46.8250388	103.8499736	45.3463139	95.9325806	Antiqua	3.ANT	3.ANT2	SAMN02403099	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	3.0	Asia	1998.0	23.0	0.0	45.3463139	95.9325806	Non-Human		terminal	2.36e-08	100.0	HIGH	-23	NA	NA	Mongolia	Govi-Altai	3.ANT	3.ANT2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.8250388	103.8499736	45.3463139	95.9325806	POINT (95.93258059999999 45.3463139)	3.0	0.0998067128	20.6963	NA	NA	NA	1.140300440175297e-09	0.004822442310944469	0.0	0.0	1998.0	1998.0	6.36276e-05	217.0	6.36276e-05	#1acee3	5254.9166399999995	217.0	1998.0	0.0	0.0	Mongolia (1998.0) MGJZ9	Mongolia (1998.0) MGJZ9	6.36276e-05	8.2684e-06
GCA_000325285.1_ASM32528v1_genomic	MGJZ7	1997.0	-24	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Antiqua	3.ANT	3.ANT2	SAMN02403098	KEEP: Assembly Modern Cui 2013 Keller 2019	3.0	Asia	1997.0	24.0	0.0	44.4179637	109.7783753	Non-Human		terminal	1.1778e-06	100.0	HIGH	-24	NA	NA	Mongolia	Dornogovi	3.ANT	3.ANT2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.8250388	103.8499736	44.4179637	109.7783753	POINT (109.7783753 44.4179637)	8.0	4.9810316244	86.94	NA	NA	NA	1.3547273982056591e-08	0.057292749302967565	0.0	0.0	1997.0	1997.0	6.266169999999998e-05	220.0	6.266169999999998e-05	#1acee3	5253.91624	220.0	1997.0	0.0	0.0	Mongolia (1997.0) MGJZ7	Mongolia (1997.0) MGJZ7	6.266169999999998e-05	7.3025e-06
GCA_000325265.1_ASM32526v1_genomic	MGJZ6	1997.0	-24	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Antiqua	3.ANT	3.ANT2	SAMN02403097	KEEP: Assembly Modern Cui 2013 Keller 2019	3.0	Asia	1997.0	24.0	0.0	44.4179637	109.7783753	Non-Human		terminal	4.711e-07	100.0	HIGH	-24	NA	NA	Mongolia	Dornogovi	3.ANT	3.ANT2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.8250388	103.8499736	44.4179637	109.7783753	POINT (109.7783753 44.4179637)	8.0	1.9923280678	86.94	NA	NA	NA	5.418679549114332e-09	0.022916126843800323	0.0	0.0	1997.0	1997.0	6.195499999999999e-05	219.0	6.195499999999999e-05	#1acee3	5253.91624	219.0	1997.0	0.0	0.0	Mongolia (1997.0) MGJZ6	Mongolia (1997.0) MGJZ6	6.195499999999999e-05	6.5958e-06
GCA_000325245.1_ASM32524v1_genomic	MGJZ3	1980.0	-41	Mongolia	Govi-Altai	46.8250388	103.8499736	45.3463139	95.9325806	Antiqua	3.ANT	3.ANT2	SAMN02403096	KEEP: Assembly Modern Cui 2013 Keller 2019	3.0	Asia	1980.0	41.0	0.0	45.3463139	95.9325806	Non-Human		terminal	3.769e-06	100.0	HIGH	-41	NA	NA	Mongolia	Govi-Altai	3.ANT	3.ANT2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.8250388	103.8499736	45.3463139	95.9325806	POINT (95.93258059999999 45.3463139)	3.0	15.939470362	160.016	NA	NA	NA	2.3553894610538946e-08	0.09961172858964104	0.0	0.0	1980.0	1980.0	6.478179999999999e-05	218.0	6.478179999999999e-05	#1acee3	5236.91634	218.0	1980.0	0.0	0.0	Mongolia (1980.0) MGJZ3	Mongolia (1980.0) MGJZ3	6.478179999999999e-05	9.4226e-06
GCA_000325225.1_ASM32522v1_genomic	MGJZ12	2002.0	-19	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Antiqua	4.ANT	4.ANT1	SAMN02403095	KEEP: Assembly Modern Cui 2013 Keller 2019	4.0	Asia	2002.0	19.0	0.0	48.5470083	89.8549358	Non-Human		terminal	4.1409e-06	100.0	HIGH	-19	NA	NA	Mongolia	Bayan-Ölgii	4.ANT	4.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.8250388	103.8499736	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)	9.0	17.5122719082	351.031	NA	NA	NA	1.1796394050667888e-08	0.049888106486891466	0.0	0.0	2002.0	2002.0	6.24323e-05	223.0	6.24323e-05	#4df3ce	5258.9166	223.0	2002.0	0.0	0.0	Mongolia (2002.0) MGJZ12	Mongolia (2002.0) MGJZ12	6.24323e-05	9.1932e-06
GCA_000325205.1_ASM32520v1_genomic	MGJZ11	2000.0	-21	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Antiqua	3.ANT	3.ANT2	SAMN02403094	KEEP: Assembly Modern Cui 2013 Keller 2019	3.0	Asia	2000.0	21.0	0.0	48.5470083	89.8549358	Non-Human		terminal	9.423e-07	100.0	HIGH	-21	NA	NA	Mongolia	Bayan-Ölgii	3.ANT	3.ANT2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.8250388	103.8499736	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)	9.0	3.9850790454	22.6963	NA	NA	NA	4.15177804311716e-08	0.17558276218590696	146.13964833806938	25.659603120075307	2000.0	2000.0	6.45463e-05	216.0	6.45463e-05	#1acee3	5256.9166399999995	216.0	2000.0	0.0	0.0	Mongolia (2000.0) MGJZ11	Mongolia (2000.0) MGJZ11	6.45463e-05	9.1871e-06
GCA_000325185.1_ASM32518v1_genomic	M0000002	2001.0	-20	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Microtus	0.PE	0.PE4m	SAMN02403093	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0	Asia	2001.0	20.0	0.0	35.40709525	95.95211573241954	Non-Human		terminal	3.48e-07	100.0	HIGH	-20	NA	NA	China	Qinghai	0.PE	0.PE4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	1.471726104	69.4893	NA	NA	NA	5.007965255082437e-09	0.021179175844338625	0.0	0.0	2001.0	2001.0	6.291820000000001e-05	58.0	6.291820000000001e-05	#4c4ffc	5257.9129	58.0	2001.0	0.0	0.0	China (2001.0) M0000002	China (2001.0) M0000002	6.291820000000001e-05	6.06877e-05
GCA_000325165.1_ASM32516v1_genomic	K21985002	1985.0	-36	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	1.IN	1.IN1	SAMN02403092	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1985.0	36.0	0.0	42.4804953	85.4633464	Non-Human		terminal	3.2979e-06	100.0	HIGH	-36	NA	NA	China	Xinjiang	1.IN	1.IN1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	13.947142294199999	370.631	NA	NA	NA	8.898068429246339e-09	0.037630803397988834	85.9631737035555	3.2348632891056606	1985.0	1985.0	6.304169999999999e-05	448.0	6.304169999999999e-05	#ff4f28	5241.9156	448.0	1985.0	0.0	0.0	China (1985.0) K21985002	China (1985.0) K21985002	6.304169999999999e-05	3.3451e-06
GCA_000325125.1_ASM32512v1_genomic	J1978002	1978.0	-43	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403090	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1978.0	43.0	0.0	37.0000001	105.9999999	Non-Human		terminal	1.1778e-06	100.0	HIGH	-43	NA	NA	China	Ningxia	2.MED	2.MED3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	37.0000001	105.9999999	POINT (105.9999999 37.0000001)	3.0	4.9810316244	79.9106	NA	NA	NA	1.4738970799868853e-08	0.06233255193178377	0.0	0.0	1978.0	1978.0	6.904539999999997e-05	294.0	6.904539999999997e-05	#b3f396	5234.916300000001	294.0	1978.0	0.0	0.0	China (1978.0) J1978002	China (1978.0) J1978002	6.904539999999997e-05	5.653499999999999e-06
GCA_000325105.1_ASM32510v1_genomic	J1963002	1963.0	-58	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Medievalis	2.MED	2.MED3	SAMN02403089	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1963.0	58.0	0.0	38.0000001	101.9999999	Non-Human		terminal	2.356e-07	100.0	HIGH	-58	NA	NA	China	Gansu	2.MED	2.MED3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	38.0000001	101.9999999	POINT (101.9999999 38.0000001)	6.0	0.9963754887999999	66.0125	NA	NA	NA	3.5690210187464493e-09	0.01509373965233857	371.2817305322504	5.604029778323512	1963.0	1963.0	6.765569999999998e-05	292.0	6.765569999999998e-05	#b3f396	5219.9163	292.0	1963.0	0.0	0.0	China (1963.0) J1963002	China (1963.0) J1963002	6.765569999999998e-05	4.2638e-06
GCA_000325085.1_ASM32508v1_genomic	I2001001	2001.0	-20	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403088	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	2001.0	20.0	0.0	36.0	109.0	Non-Human		terminal	2.5912e-06	100.0	HIGH	-20	NA	NA	China	Shaanxi	2.MED	2.MED3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	36.0	109.0	POINT (109 36)	3.0	10.9584387376	203.682	NA	NA	NA	1.2721791812727684e-08	0.053801704311623025	84.42842813038207	4.542393325765932	2001.0	2001.0	7.04588e-05	300.0	7.04588e-05	#b3f396	5257.9165	300.0	2001.0	0.0	0.0	China (2001.0) I2001001	China (2001.0) I2001001	7.04588e-05	7.0669e-06
GCA_000325065.1_ASM32506v1_genomic	I1994006	1994.0	-27	China	Hebei	35.000074	104.999927	39.0000001	116.0	Medievalis	2.MED	2.MED3	SAMN02403087	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1994.0	27.0	0.0	39.0000001	116.0	Non-Human		terminal	9.423e-07	100.0	HIGH	-27	NA	NA	China	Hebei	2.MED	2.MED3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	39.0000001	116.0	POINT (116 39.0000001)	1.0	3.9850790454	89.5135	NA	NA	NA	1.052690376311953e-08	0.04451930765080128	123.5427056431228	5.500035720538568	1994.0	1994.0	6.99878e-05	303.0	6.99878e-05	#b3f396	5250.9165	303.0	1994.0	0.0	0.0	China (1994.0) I1994006	China (1994.0) I1994006	6.99878e-05	6.595900000000001e-06
GCA_000325045.1_ASM32504v1_genomic	I1991001	1991.0	-30	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis	2.MED	2.MED3	SAMN02403086	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1991.0	30.0	0.0	43.2443242	114.3251664	Non-Human		terminal	1.1778e-06	100.0	HIGH	-30	NA	NA	China	Inner Mongolia	2.MED	2.MED3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	20.0	4.9810316244	45.6497	NA	NA	NA	2.5800826730515202e-08	0.1091142247243684	0.0	0.0	1991.0	1991.0	7.071799999999998e-05	306.0	7.071799999999998e-05	#b3f396	5247.9166000000005	306.0	1991.0	0.0	0.0	China (1991.0) I1991001	China (1991.0) I1991001	7.071799999999998e-05	7.3261e-06
GCA_000325025.1_ASM32502v1_genomic	I1970005	1970.0	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis	2.MED	2.MED3	SAMN02403085	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1970.0	51.0	0.0	43.2443242	114.3251664	Non-Human		terminal	2.782e-07	100.0	HIGH	-51	NA	NA	China	Inner Mongolia	2.MED	2.MED3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.3251664	POINT (114.3251664 43.2443242)	20.0	1.1765350636	55.6824	NA	NA	NA	4.996192692843699e-09	0.0211293885249199	0.0	0.0	1970.0	1970.0	6.97683e-05	299.0	6.97683e-05	#b3f396	5226.916499999999	299.0	1970.0	0.0	0.0	China (1970.0) I1970005	China (1970.0) I1970005	6.97683e-05	6.3764000000000005e-06
GCA_000325005.1_ASM32500v1_genomic	I1969003	1969.0	-52	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403084	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1969.0	52.0	0.0	37.0000001	105.9999999	Non-Human		terminal	2.356e-07	100.0	HIGH	-52	NA	NA	China	Ningxia	2.MED	2.MED3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	37.0000001	105.9999999	POINT (105.9999999 37.0000001)	3.0	0.9963754887999999	70.9106	NA	NA	NA	3.3224933930893262e-09	0.014051150163727284	0.0	0.0	1969.0	1969.0	6.810319999999998e-05	293.0	6.810319999999998e-05	#b3f396	5225.916300000001	293.0	1969.0	0.0	0.0	China (1969.0) I1969003	China (1969.0) I1969003	6.810319999999998e-05	4.711299999999999e-06
GCA_000324985.1_ASM32498v1_genomic	I160001	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403083	KEEP: Assembly Modern Cui 2013	2.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human		terminal	4.711e-07	100.0	HIGH	-34	NA	NA	China	Xinjiang	2.MED	2.MED2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	1.9923280678	137.246	NA	NA	NA	3.4325226236101596e-09	0.01451647456246448	0.0	0.0	1987.0	1987.0	6.716089999999998e-05	317.0	6.716089999999998e-05	#b3f396	5243.9166000000005	317.0	1987.0	0.0	0.0	China (1987.0) I160001	China (1987.0) I160001	6.716089999999998e-05	3.769e-06
GCA_000324965.1_ASM32496v1_genomic	H1959004	1959.0	-62	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua	2.ANT	2.ANT3	SAMN02403082	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1959.0	62.0	0.0	42.9995032	125.9816054	Non-Human		terminal	1.6489e-06	100.0	HIGH	-62	NA	NA	China	Jilin	2.ANT	2.ANT3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.9995032	125.9816054	POINT (125.9816054 42.9995032)	3.0	6.9733596922	831.164	NA	NA	NA	1.983844343595247e-09	0.008389872145809973	0.0	0.0	1959.0	1959.0	6.67134e-05	243.0	6.67134e-05	#80ffb4	5215.9166	243.0	1959.0	0.0	0.0	China (1959.0) H1959004	China (1959.0) H1959004	6.67134e-05	8.5039e-06
GCA_000324945.1_ASM32494v1_genomic	H1958004	1958.0	-63	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Medievalis	2.MED	2.MED3	SAMN02403081	KEEP: Assembly Modern Cui 2013	2.0	Asia	1958.0	63.0	0.0	42.9995032	125.9816054	Non-Human		terminal	2.3556e-06	100.0	HIGH	-63	NA	NA	China	Jilin	2.MED	2.MED3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.9995032	125.9816054	POINT (125.9816054 42.9995032)	3.0	9.9620632488	276.063	NA	NA	NA	8.532834896382348e-09	0.0360861949946208	94.92795414727755	3.4255886637990796	1958.0	1958.0	6.92809e-05	295.0	6.92809e-05	#b3f396	5214.9166000000005	295.0	1958.0	0.0	0.0	China (1958.0) H1958004	China (1958.0) H1958004	6.92809e-05	5.889e-06
GCA_000324925.1_ASM32492v1_genomic	G8786	[1950:2000]	[-71:-21]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN02403080	KEEP: Assembly Modern Modern Cui 2013 Keller 2019	0.0	Asia	1975.0	46.0	25.0	41.52653525	43.2469570403887	Non-Human		terminal	1.34548e-05	100.0	HIGH	-21	{21,71}	{-71,-21}	Georgia	Samtskhe-Javakheti	0.PE	0.PE2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	POINT (43.2469570403887 41.52653525)	10.0	56.9016677704	319.164	NA	NA	NA	4.215638355202968e-08	0.17828347736712163	0.0	0.0	1950.0	2000.0	9.72293e-05	49.0	9.72293e-05	#4c4ffc	5256.929	49.0	2000.0	50.0	0.0	Georgia (1950:2000) G8786	Georgia (1950:2000) G8786	9.72293e-05	9.499879999999999e-05
GCA_000324905.1_ASM32490v1_genomic	G1996010	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN02403079	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1996.0	25.0	0.0	29.8556443	90.8749807	Non-Human		terminal	2.36e-08	100.0	HIGH	-25	NA	NA	China	Tibet	2.ANT	2.ANT2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	45.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	1996.0	1996.0	6.595989999999996e-05	277.0	6.595989999999996e-05	#80ffb4	5252.916799999999	277.0	1996.0	0.0	0.0	China (1996.0) G1996010	China (1996.0) G1996010	6.595989999999996e-05	7.750399999999998e-06
GCA_000324885.1_ASM32488v1_genomic	G1996006	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN02403078	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	Asia	1996.0	25.0	0.0	29.8556443	90.8749807	Human		terminal	2.36e-08	100.0	HIGH	-25	NA	NA	China	Tibet	2.ANT	2.ANT2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.8749807	POINT (90.87498069999999 29.8556443)	45.0	0.0998067128	1.90417	NA	NA	NA	1.2393851389319231e-08	0.05241481212286719	0.0	0.0	1996.0	1996.0	6.525319999999997e-05	279.0	6.525319999999997e-05	#80ffb4	5252.916809999999	279.0	1996.0	0.0	0.0	China (1996.0) G1996006	China (1996.0) G1996006	6.525319999999997e-05	7.0437e-06
GCA_000324865.1_ASM32486v1_genomic	F1984001	1984.0	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403077	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1984.0	37.0	0.0	25.0	102.0	Non-Human		terminal	4.711e-07	100.0	HIGH	-37	NA	NA	China	Yunnan	1.ORI	1.ORI2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	25.0	102.0	POINT (102 25)	18.0	1.9923280678	43.6776	NA	NA	NA	1.0785849039324505e-08	0.045614412600509184	0.0	0.0	1984.0	1984.0	7.23368e-05	497.0	7.23368e-05	#ff0000	5240.915400000001	497.0	1984.0	0.0	0.0	China (1984.0) F1984001	China (1984.0) F1984001	7.23368e-05	5.5496999999999996e-06
GCA_000324845.1_ASM32484v1_genomic	F1954001	1954.0	-67	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403076	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1954.0	67.0	0.0	25.0	102.0	Non-Human		terminal	1.8845e-06	100.0	HIGH	-67	NA	NA	China	Yunnan	1.IN	1.IN3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	25.0	102.0	POINT (102 25)	18.0	7.969735181	173.335	NA	NA	NA	1.0872010846049556e-08	0.04597879932500649	0.0	0.0	1954.0	1954.0	6.468290000000001e-05	475.0	6.468290000000001e-05	#ff4f28	5210.9166000000005	475.0	1954.0	0.0	0.0	China (1954.0) F1954001	China (1954.0) F1954001	6.468290000000001e-05	4.9863e-06
GCA_000324825.1_ASM32482v1_genomic	F1946001	1946.0	-75	China	Fujian	35.000074	104.999927	26.5450001	117.842778	Orientalis	1.ORI	1.ORI1	SAMN02403075	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1946.0	75.0	0.0	26.5450001	117.842778	Human		terminal	4.4757e-06	100.0	HIGH	-75	NA	NA	China	Fujian	1.ORI	1.ORI1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	26.5450001	117.842778	POINT (117.842778 26.5450001)	2.0	18.928173918600002	335.959	NA	NA	NA	1.3322161335162922e-08	0.05634072585821485	0.0	0.0	1946.0	1946.0	7.135719999999999e-05	535.0	7.135719999999999e-05	#ff0000	5202.9161	535.0	1946.0	0.0	0.0	China (1946.0) F1946001	China (1946.0) F1946001	7.135719999999999e-05	4.5701000000000005e-06
GCA_000324765.1_ASM32476v1_genomic	E1977001	1977.0	-44	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403073	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1977.0	44.0	0.0	25.0	102.0	Non-Human		terminal	7.067e-07	100.0	HIGH	-44	NA	NA	China	Yunnan	1.IN	1.IN3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	25.0	102.0	POINT (102 25)	18.0	2.9887035566000004	194.967	NA	NA	NA	3.624715977575692e-09	0.015329279091333406	0.0	0.0	1977.0	1977.0	6.33403e-05	480.0	6.33403e-05	#ff4f28	5233.9156	480.0	1977.0	0.0	0.0	China (1977.0) E1977001	China (1977.0) E1977001	6.33403e-05	3.6437e-06
GCA_000324745.1_ASM32474v1_genomic	D1991004	1991.0	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403072	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1991.0	30.0	0.0	35.40709525	95.95211573241954	Non-Human		terminal	1.1778e-06	100.0	HIGH	-30	NA	NA	China	Qinghai	1.IN	1.IN2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	4.9810316244	75.3678	NA	NA	NA	1.5627363409838154e-08	0.06608965134181971	0.0	0.0	1991.0	1991.0	6.377199999999999e-05	466.0	6.377199999999999e-05	#ff4f28	5247.915700000001	466.0	1991.0	0.0	0.0	China (1991.0) D1991004	China (1991.0) D1991004	6.377199999999999e-05	4.0754e-06
GCA_000324725.1_ASM32472v1_genomic	D1982001	1982.0	-39	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	1.IN	1.IN2	SAMN02403071	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	1.0	Asia	1982.0	39.0	0.0	38.0000001	101.9999999	Human		terminal	7.067e-07	100.0	HIGH	-39	NA	NA	China	Gansu	1.IN	1.IN2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	38.0000001	101.9999999	POINT (101.9999999 38.0000001)	6.0	2.9887035566000004	76.8919	NA	NA	NA	9.190825041389276e-09	0.038868899800889305	204.512224719258	7.949165170669795	1982.0	1982.0	6.332449999999999e-05	470.0	6.332449999999999e-05	#ff4f28	5238.9157000000005	470.0	1982.0	0.0	0.0	China (1982.0) D1982001	China (1982.0) D1982001	6.332449999999999e-05	3.6279e-06
