sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	population_color	population	geometry	root_rtt_dist	clade_rtt_dist	population_rtt_dist	node_type	branch_length	branch_support	branch_support_conf_char	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_continent	mugration_host_order	mugration_population	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_continent_confidence	mugration_host_order_confidence	mugration_population_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	branch_length_sub	branch_length_time	rate_sub	rate_sub_year	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain
GCA_000022845.1_ASM2284v1_genomic	Z176003	1976.0	-45	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	1.IN	1.IN2	SAMN02603873	KEEP: Assembly Modern	1.0	Asia	1976.0	45.0	0.0	29.8556443	90.8749807	Non-Human	NA	NA	Marmota himalayana	Rodentia	#ff4824	1.IN	POINT (90.87498070000001 29.8556443)	6.287689999999998e-05	NA	3.1803000000000007e-06	terminal	1.1778e-06	0.0		LOW	-45	NA	NA	China	Tibet	Asia	Rodentia	1.IN	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	29.8556443	90.8749807	4.9810316244	45.8313	2.5698594628561703e-08	0.10868187514646105	1976.0	1976.0	6.287689999999998e-05	459.0	6.287689999999998e-05	5233.006	459.0	1976.0	0.0	0.0	China (1976.0) Z176003	China (1976.0) Z176003
GCA_000022825.1_ASM2282v1_genomic	D182038	1982.0	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603872	KEEP: Assembly Modern	1.0	Asia	1982.0	39.0	0.0	25.0	102.0	Non-Human	NA	NA	Apodemus chevrieri	Rodentia	#ff4824	1.IN	POINT (102 25)	8.45605e-05	NA	2.4863899999999998e-05	terminal	2.1899e-05	0.0		LOW	-39	NA	NA	China	Yunnan	Asia	Rodentia	1.IN	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	25.0	102.0	92.613017102	417.293	5.247871399711953e-08	0.22193762440779022	1982.0	1982.0	8.45605e-05	482.0	8.45605e-05	5239.0055	482.0	1982.0	0.0	0.0	China (1982.0) D182038	China (1982.0) D182038
GCA_000022805.1_ASM2280v1_genomic	D106004	2006.0	-15	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603871	KEEP: Assembly Modern	1.0	Asia	2006.0	15.0	0.0	25.0	102.0	Non-Human	NA	NA	Apodemus chevrieri	Rodentia	#ff4824	1.IN	POINT (102 25)	7.88065e-05	NA	1.91099e-05	terminal	1.81441e-05	0.0		LOW	-15	NA	NA	China	Yunnan	Asia	Rodentia	1.IN	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	25.0	102.0	76.7331770218	589.254	3.079164502913854e-08	0.13022088440943974	2006.0	2006.0	7.88065e-05	474.0	7.88065e-05	5263.0055	474.0	2006.0	0.0	0.0	China (2006.0) D106004	China (2006.0) D106004
GCA_000007885.1_ASM788v1_genomic	91001	1970.0	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Microtus	0.PE	0.PE4m	SAMN02602970	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	0.0	Asia	1970.0	51.0	0.0	43.2443242	114.3251664	Non-Human	NA	NA	Microtus brandti	Rodentia	#5148fc	0.PE	POINT (114.3251664 43.2443242)	7.13912e-05	NA	6.91607e-05	terminal	8.6507e-06	0.0		LOW	-51	NA	NA	China	Inner Mongolia	Asia	Rodentia	0.PE	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	43.2443242	114.3251664	36.5846580686	309.642	2.7937747463199438e-08	0.11815147192112181	1970.0	1970.0	7.13912e-05	62.0	7.13912e-05	5227.007800000001	62.0	1970.0	0.0	0.0	China (1970.0) 91001	China (1970.0) 91001
GCA_000013825.1_ASM1382v1_genomic	Antiqua	1965.0	-56	Democratic Republic of the Congo	NA	-2.9814344	23.82226360000001	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN02598369	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	1.0	Africa	1965.0	56.0	0.0	-2.9814344	23.82226360000001	Human	NA	NA	Homo sapiens	Human	#ff8a48	1.ANT	POINT (23.82226360000001 -2.9814344)	8.01795e-05	NA	1.26615e-05	terminal	9.423e-07	0.0		LOW	-56	NA	NA	Democratic Republic of the Congo	Democratic Republic of the Congo	Africa	Human	1.ANT	100.0	1.0	1.0	34.0	0.3428362198906878	0.3428362198906878	100.0	100.0	100.0	-2.9814344	23.82226360000001	-2.9814344	23.82226360000001	3.9850790454	11.0	8.566363636363636e-08	0.3622799132181818	1965.0	1965.0	8.01795e-05	444.0	8.01795e-05	5222.0055	444.0	1965.0	0.0	0.0	Democratic Republic of the Congo (1965.0) Antiqua	Democratic Republic of the Congo (1965.0) Antiqua
GCA_000475155.2_YP24H_v2_genomic	24H	1998.0	-23	India	Tamil Nadu	22.3511148	78.6677428	10.9094334	78.3665347	Orientalis	1.ORI	1.ORI1	SAMN02470618	KEEP: Assembly Modern	1.0	Asia	1998.0	23.0	0.0	10.9094334	78.3665347	Non-Human	IonTorrent	MIRA v. 3.4.1.1	Tatera indica	Rodentia	#ff0000	1.ORI	POINT (78.3665347 10.9094334)	8.282399999999999e-05	NA	1.60369e-05	terminal	1.24117e-05	0.0		LOW	-23	NA	NA	India	Tamil Nadu	Asia	Rodentia	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	22.3511148	78.6677428	10.9094334	78.3665347	52.4902956466	266.211	4.662354297906548e-08	0.19717553236567986	1998.0	1998.0	8.282399999999999e-05	501.0	8.282399999999999e-05	5255.0053	501.0	1998.0	0.0	0.0	India (1998.0) 24H	India (1998.0) 24H
GCA_000475115.2_YP113_v2_genomic	113	1994.0	-27	India	Gujarat	22.3511148	78.6677428	22.3850051	71.745261	Orientalis	1.ORI	1.ORI3	SAMN02470617	KEEP: Assembly Modern	1.0	Asia	1994.0	27.0	0.0	22.3850051	71.745261	Non-Human	IonTorrent	MIRA v. 3.4.1.1	Rattus rattus	Rodentia	#ff0000	1.ORI	POINT (71.745261 22.3850051)	7.636079999999998e-05	NA	9.5737e-06	terminal	4.4753e-06	0.0		LOW	-27	NA	NA	India	Gujarat	Asia	Rodentia	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	22.3511148	78.6677428	22.3850051	71.745261	18.926482279400002	237.019	1.8881608647408015e-08	0.07985217336753594	1994.0	1994.0	7.636079999999998e-05	533.0	7.636079999999998e-05	5251.0064999999995	533.0	1994.0	0.0	0.0	India (1994.0) 113	India (1994.0) 113
GCA_000475095.2_YP009_v2_genomic	9	1994.0	-27	India	Gujarat	22.3511148	78.6677428	22.3850051	71.745261	Orientalis	1.ORI	1.ORI3	SAMN02470616	KEEP: Assembly Modern	1.0	Asia	1994.0	27.0	0.0	22.3850051	71.745261	Human	IonTorrent	MIRA v. 3.4.1.1	Homo sapiens	Human	#ff0000	1.ORI	POINT (71.745261 22.3850051)	7.913609999999999e-05	NA	1.2349000000000002e-05	terminal	7.2506e-06	0.0		LOW	-27	NA	NA	India	Gujarat	Asia	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	22.3511148	78.6677428	22.3850051	71.745261	30.663497958799997	237.019	3.059079651842257e-08	0.12937147637446786	1994.0	1994.0	7.913609999999999e-05	532.0	7.913609999999999e-05	5251.0064999999995	532.0	1994.0	0.0	0.0	India (1994.0) 9	India (1994.0) 9
GCA_000475135.2_YPS03_v2_genomic	S3	2002.0	-19	India	Himachal Pradesh	22.3511148	78.6677428	31.81676015	77.34932051968858	Antiqua	2.ANT	2.ANT1	SAMN02470613	KEEP: Assembly Modern	2.0	Asia	2002.0	19.0	0.0	31.81676015	77.34932051968858	Human	IonTorrent	MIRA v. 3.4.1.1	Homo sapiens	Human	#97fca7	2.ANT	POINT (77.34932051968858 31.81676015)	8.179639999999999e-05	NA	2.0289000000000002e-05	terminal	1.71663e-05	0.0		LOW	-19	NA	NA	India	Himachal Pradesh	Asia	Human	2.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	22.3511148	78.6677428	31.81676015	77.34932051968858	72.5979649974	352.73	4.866696906982677e-08	0.20581738155926627	2002.0	2002.0	8.179639999999999e-05	264.0	8.179639999999999e-05	5259.005300000001	264.0	2002.0	0.0	0.0	India (2002.0) S3	India (2002.0) S3
GCA_000705315.1_EDB10_058v1_genomic	EBD10-058	2010.0	-11	Canada	Saskatchewan	61.0666922	-107.991707	55.5321257	-106.1412243	Orientalis	1.ORI	1.ORI1	SAMN02207408	KEEP: Assembly Modern	1.0	North America	2010.0	11.0	0.0	55.5321257	-106.1412243	Non-Human	Illumina	velvetoptimiser v. 1.2.08	Cynomys ludovicianus	Rodentia	#ff0000	1.ORI	POINT (-106.1412243 55.5321257)	7.178109999999999e-05	NA	4.994e-06	terminal	3.0623e-06	0.0		LOW	-11	NA	NA	Canada	Saskatchewan	North America	Rodentia	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	61.0666922	-107.991707	55.5321257	-106.1412243	12.950766805399999	187.751	1.6310432434447752e-08	0.06897841718765811	2010.0	2010.0	7.178109999999999e-05	506.0	7.178109999999999e-05	5267.0063	506.0	2010.0	0.0	0.0	Canada (2010.0) EBD10-058	Canada (2010.0) EBD10-058
GCA_000324805.2_EV76-CN_genomic	EV76-CN	1926.0	-95	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Orientalis	1.ORI	1.ORI3	SAMN02403074	KEEP: Assembly Modern Cui 2013 Keller 2019	1.0	Asia	1926.0	95.0	0.0	38.0000001	101.9999999	Human	Illumina GAII	SOAPdenovo v. 1.06	Homo sapiens	Human	#ff0000	1.ORI	POINT (101.9999999 38.0000001)	7.15679e-05	NA	4.7808e-06	terminal	1.6489e-06	0.0		LOW	-95	NA	NA	China	Gansu	Asia	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	38.0000001	101.9999999	6.9733596922	169.019	9.755707938160799e-09	0.041257844929859955	1926.0	1926.0	7.15679e-05	529.0	7.15679e-05	5183.0064999999995	529.0	1926.0	0.0	0.0	China (1926.0) EV76-CN	China (1926.0) EV76-CN
GCA_000182705.1_ASM18270v1_genomic	KIM D27	[1968:1998]	[-53:-23]	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN02404405	KEEP: Assembly Modern	2.0	Asia	1983.0	38.0	15.0	35.672803	47.0124376	Human	454	NA	Homo sapiens	Human	#c5e88a	2.MED	POINT (47.0124376 35.672803)	7.550009999999997e-05	NA	1.2108199999999995e-05	terminal	2.3556e-06	0.0		LOW	-23	{23,53}	{-53,-23}	Iran	Kurdistan	Asia	Human	2.MED	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	32.6475314	54.56435160000001	35.672803	47.0124376	9.9620632488	118.663	1.985117517676108e-08	0.08395256523768993	1968.0	1998.0	7.550009999999997e-05	351.0	7.550009999999997e-05	5255.005206	351.0	1998.0	30.0	0.0	Iran (1968:1998) KIM D27	Iran (1968:1998) KIM D27
GCA_000834885.1_ASM83488v1_genomic	Nicholisk 41	2008.0	-13	China	Heilongjiang	35.000074	104.999927	48.00000470000001	127.999992	Antiqua	2.ANT	2.ANT3	SAMN03216612	KEEP: Assembly Modern	2.0	Asia	2008.0	13.0	0.0	48.00000470000001	127.999992	NA	NA	NA	NA	NA	#97fca7	2.ANT	POINT (127.999992 48.00000470000001)	0.0001133971	NA	5.188970000000001e-05	terminal	1.57955e-05	0.0		LOW	-13	NA	NA	China	Heilongjiang	Asia	Human	2.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	48.0	100.0	35.000074	104.999927	48.00000470000001	127.999992	66.80071745900001	68.0	2.3228676470588238e-07	0.9823634920441178	2008.0	2008.0	0.00011339709999999999	246.0	0.00011339709999999999	5265.0055	246.0	2008.0	0.0	0.0	China (2008.0) Nicholisk 41	China (2008.0) Nicholisk 41
GCA_000269245.1_ASM26924v1_genomic	PY-113	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141506	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.5 -8)	7.261089999999998e-05	NA	5.8238e-06	terminal	6.135e-07	0.0		LOW	-11	NA	NA	Peru	La Libertad	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-8.0	-78.5	2.594551623	77.7862	7.887003093093635e-09	0.0333549090069961	2010.0	2010.0	7.261089999999998e-05	551.0	7.261089999999998e-05	5267.005849999999	551.0	2010.0	0.0	0.0	Peru (2010.0) PY-113	Peru (2010.0) PY-113
GCA_000269465.1_ASM26946v1_genomic	PY-101	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141503	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.5 -8)	7.27942e-05	NA	6.007100000000001e-06	terminal	2.8268e-06	0.0		LOW	-11	NA	NA	Peru	La Libertad	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-8.0	-78.5	11.954814226400002	220.437	1.2823618539537374e-08	0.05423233951832043	2010.0	2010.0	7.27942e-05	541.0	7.27942e-05	5267.0059	541.0	2010.0	0.0	0.0	Peru (2010.0) PY-101	Peru (2010.0) PY-101
GCA_000269165.1_ASM26916v1_genomic	PY-98	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141500	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.5 -8)	7.408699999999997e-05	NA	7.2998999999999985e-06	terminal	2.3341e-06	0.0		LOW	-11	NA	NA	Peru	La Libertad	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-8.0	-78.5	9.871137641799999	83.47	2.796334012219959e-08	0.11825970578411404	2010.0	2010.0	7.408699999999997e-05	577.0	7.408699999999997e-05	5267.005840000001	577.0	2010.0	0.0	0.0	Peru (2010.0) PY-98	Peru (2010.0) PY-98
GCA_000268705.1_ASM26870v1_genomic	PY-32	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141467	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.5 -8)	7.241079999999998e-05	NA	5.623699999999998e-06	terminal	4.711e-07	0.0		LOW	-11	NA	NA	Peru	La Libertad	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-8.0	-78.5	1.9923280678	87.4232	5.388729765096679e-09	0.022789466272110835	2010.0	2010.0	7.241079999999997e-05	562.0	7.241079999999997e-05	5267.005940000001	562.0	2010.0	0.0	0.0	Peru (2010.0) PY-32	Peru (2010.0) PY-32
GCA_000268505.1_ASM26850v1_genomic	PY-16	2009.0	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141463	KEEP: Assembly Modern	1.0	South America	2009.0	12.0	0.0	-8.0	-78.5	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.5 -8)	7.423279999999999e-05	NA	7.445699999999999e-06	terminal	2.5821e-06	0.0		LOW	-12	NA	NA	Peru	La Libertad	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-8.0	-78.5	10.9199539458	152.419	1.6940801343664503e-08	0.07164430908088885	2009.0	2009.0	7.423279999999999e-05	546.0	7.423279999999999e-05	5266.0057	546.0	2009.0	0.0	0.0	Peru (2009.0) PY-16	Peru (2009.0) PY-16
GCA_000268645.1_ASM26864v1_genomic	PY-15	2009.0	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141462	KEEP: Assembly Modern	1.0	South America	2009.0	12.0	0.0	-8.0	-78.5	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.5 -8)	7.318459999999997e-05	NA	6.3974999999999985e-06	terminal	1.1778e-06	0.0		LOW	-12	NA	NA	Peru	La Libertad	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-8.0	-78.5	4.9810316244	117.358	1.0035958349665126e-08	0.04244305138465209	2009.0	2009.0	7.318459999999997e-05	568.0	7.318459999999997e-05	5266.0057400000005	568.0	2009.0	0.0	0.0	Peru (2009.0) PY-15	Peru (2009.0) PY-15
GCA_000268465.1_ASM26846v1_genomic	PY-13	2008.0	-13	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141460	KEEP: Assembly Modern	1.0	South America	2008.0	13.0	0.0	-6.25	-78.833333	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.372769999999998e-05	NA	6.940599999999999e-06	terminal	1.4134e-06	0.0		LOW	-13	NA	NA	Peru	Cajamarca	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-6.25	-78.833333	5.977407113200001	75.7862	1.8649833346968185e-08	0.07887197290799645	2008.0	2008.0	7.372769999999998e-05	552.0	7.372769999999998e-05	5265.005849999999	552.0	2008.0	0.0	0.0	Peru (2008.0) PY-13	Peru (2008.0) PY-13
GCA_000268625.1_ASM26862v1_genomic	PY-12	2008.0	-13	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141459	KEEP: Assembly Modern	1.0	South America	2008.0	13.0	0.0	-6.25	-78.833333	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.243229999999995e-05	NA	5.6452e-06	terminal	2.356e-07	0.0		LOW	-13	NA	NA	Peru	Cajamarca	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-6.25	-78.833333	0.9963754887999999	57.382	4.105817155205465e-09	0.01736390311944512	2008.0	2008.0	7.243229999999995e-05	599.0	7.243229999999995e-05	5265.00584	599.0	2008.0	0.0	0.0	Peru (2008.0) PY-12	Peru (2008.0) PY-12
GCA_000268605.1_ASM26860v1_genomic	PY-11	2007.0	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141458	KEEP: Assembly Modern	1.0	South America	2007.0	14.0	0.0	-6.25	-78.833333	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.171509999999998e-05	NA	4.927999999999998e-06	terminal	4.711e-07	0.0		LOW	-14	NA	NA	Peru	Cajamarca	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-6.25	-78.833333	1.9923280678	150.419	3.1319181752305223e-09	0.013245188891031053	2007.0	2007.0	7.171509999999998e-05	544.0	7.171509999999998e-05	5264.0057	544.0	2007.0	0.0	0.0	Peru (2007.0) PY-11	Peru (2007.0) PY-11
GCA_000268445.1_ASM26844v1_genomic	PY-10	2006.0	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141457	KEEP: Assembly Modern	1.0	South America	2006.0	15.0	0.0	-6.25	-78.833333	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.286309999999995e-05	NA	6.076e-06	terminal	7.016e-07	0.0		LOW	-15	NA	NA	Peru	Cajamarca	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-6.25	-78.833333	2.9671351568	60.6344	1.1570989405354057e-08	0.04893484815220403	2006.0	2006.0	7.286309999999995e-05	595.0	7.286309999999995e-05	5263.00584	595.0	2006.0	0.0	0.0	Peru (2006.0) PY-10	Peru (2006.0) PY-10
GCA_000268425.1_ASM26842v1_genomic	PY-09	2006.0	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141456	KEEP: Assembly Modern	1.0	South America	2006.0	15.0	0.0	-6.25	-78.833333	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.338099999999995e-05	NA	6.593900000000001e-06	terminal	7.067e-07	0.0		LOW	-15	NA	NA	Peru	Cajamarca	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-6.25	-78.833333	2.9887035566000004	63.3728	1.1151471924863664e-08	0.04716066761449708	2006.0	2006.0	7.338099999999995e-05	598.0	7.338099999999995e-05	5263.00594	598.0	2006.0	0.0	0.0	Peru (2006.0) PY-09	Peru (2006.0) PY-09
GCA_000268405.1_ASM26840v1_genomic	PY-08	2006.0	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141455	KEEP: Assembly Modern	1.0	South America	2006.0	15.0	0.0	-6.25	-78.833333	Human	Illumina	Velvet v. 1.1.04	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.286739999999995e-05	NA	6.0803e-06	terminal	7.059e-07	0.0		LOW	-15	NA	NA	Peru	Cajamarca	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-6.25	-78.833333	2.9853202782	60.6344	1.1641906244640007e-08	0.04923476241539457	2006.0	2006.0	7.286739999999995e-05	594.0	7.286739999999995e-05	5263.00584	594.0	2006.0	0.0	0.0	Peru (2006.0) PY-08	Peru (2006.0) PY-08
GCA_001188675.1_ASM118867v1_genomic	790	[1961:1976]	[-60:-45]	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT3	SAMN02769799	KEEP: Assembly Modern Zgenti 2015 Keller 2019	0.0	Asia	1968.5	52.5	7.5	41.5089324	74.724091	NA	454 GS FLX Titanium	NA	NA	NA	#238af5	0.ANT	POINT (74.724091 41.5089324)	5.72437e-05	NA	1.4615599999999994e-05	terminal	7.067e-07	0.0		LOW	-60	{45,60}	{-60,-45}	Kyrgyzstan	Kyrgyzstan	Asia	Rodentia	0.ANT	100.0	1.0	1.0	40.0	0.4018729133609188	0.4018729133609188	100.0	81.0	100.0	41.5089324	74.724091	41.5089324	74.724091	2.9887035566000004	106.624	6.6279636854741905e-09	0.028030307966311528	1961.0	1976.0	5.7243699999999995e-05	204.0	5.7243699999999995e-05	5218.0058	204.0	1961.0	0.0	15.0	Kyrgyzstan (1961:1976) 790	Kyrgyzstan (1961:1976) 790
GCA_000590535.1_EV_NIIEG_genomic	EV NIIEG	1941.0	-80	Russia	Kirov Oblast	64.6863136	97.7453061	57.9665589	49.4074599	Orientalis	1.ORI	1.ORI3	SAMN02598688	KEEP: Assembly Modern	1.0	Europe	1941.0	80.0	0.0	57.9665589	49.4074599	NA	IonTorrent	Newbler v. 2.6	Vaccine	NA	#ff0000	1.ORI	POINT (49.4074599 57.9665589)	7.384319999999999e-05	NA	7.0561e-06	terminal	3.4941e-06	0.0		LOW	-80	NA	NA	Russia	Kirov Oblast	Europe	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	76.0	100.0	64.6863136	97.7453061	57.9665589	49.4074599	14.7768913218	184.019	1.898771322526478e-08	0.08030090002554084	1941.0	1941.0	7.384319999999999e-05	531.0	7.384319999999999e-05	5198.0064999999995	531.0	1941.0	0.0	0.0	Russia (1941.0) EV NIIEG	Russia (1941.0) EV NIIEG
GCA_000590535.2_ASM59053v2_genomic	EV NIIEG	1941.0	-80	Russia	Kirov Oblast	64.6863136	97.7453061	57.9665589	49.4074599	Orientalis	1.ORI	1.ORI3	SAMN02598688	KEEP: Assembly Modern	1.0	Europe	1941.0	80.0	0.0	57.9665589	49.4074599	NA	IonTorrent	Newbler v. 2.6	Vaccine	NA	#ff0000	1.ORI	POINT (49.4074599 57.9665589)	6.996619999999999e-05	NA	3.1791e-06	terminal	2.36e-08	0.0		LOW	-80	NA	NA	Russia	Kirov Oblast	Europe	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	79.0	100.0	64.6863136	97.7453061	57.9665589	49.4074599	0.0998067128	184.019	1.282476266037746e-10	0.00054237178117477	1941.0	1941.0	6.996619999999999e-05	530.0	6.996619999999999e-05	5198.0064999999995	530.0	1941.0	0.0	0.0	Russia (1941.0) EV NIIEG	Russia (1941.0) EV NIIEG
GCA_000311885.1_ASM31188v1_genomic	INS	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02403946	KEEP: Assembly Modern	1.0	South America	2010.0	11.0	0.0	-8.0	-78.5	Human	SOLiD 3 plus	Bowtie v. 2.0	Homo sapiens	Human	#ff0000	1.ORI	POINT (-78.5 -8)	7.173439999999998e-05	NA	4.9473e-06	terminal	2.356e-07	0.0		LOW	-11	NA	NA	Peru	La Libertad	South America	Human	1.ORI	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	-6.8699697	-75.0458515	-8.0	-78.5	0.9963754887999999	83.47	2.8225709835869173e-09	0.011936929301545465	2010.0	2010.0	7.173439999999998e-05	575.0	7.173439999999998e-05	5267.005840000001	575.0	2010.0	0.0	0.0	Peru (2010.0) INS	Peru (2010.0) INS
