sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout
GCA_015190655.1_ASM1519065v1_genomic	S19960127	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021983	KEEP: Assembly Modern	2	Asia	1996.0	25.0	0.0	29.8556443	90.87498070000001	Human	NA	NA	Homo sapiens	Human	NA
GCA_015158485.1_ASM1515848v1_genomic	S20070086	2007.0	-14	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021982	KEEP: Assembly Modern	1	Asia	2007.0	14.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158475.1_ASM1515847v1_genomic	S20080153	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021981	KEEP: Assembly Modern	1	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158575.1_ASM1515857v1_genomic	S19990082	1999.0	-22	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021980	KEEP: Assembly Modern	1	Asia	1999.0	22.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	hare	Lagomorpha	NA
GCA_015158585.1_ASM1515858v1_genomic	S19990078	1999.0	-22	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021979	KEEP: Assembly Modern	1	Asia	1999.0	22.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158615.1_ASM1515861v1_genomic	S19990068	1999.0	-22	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021978	KEEP: Assembly Modern	1	Asia	1999.0	22.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158635.1_ASM1515863v1_genomic	S19960067	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021977	KEEP: Assembly Modern	1	Asia	1996.0	25.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158625.1_ASM1515862v1_genomic	S19940051	1994.0	-27	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Orientalis	1.IN	1.IN2	SAMN13021976	KEEP: Assembly Modern	1	Asia	1994.0	27.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA
GCA_015158675.1_ASM1515867v1_genomic	S20070189	2007.0	-14	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN13021975	KEEP: Assembly Modern	2	Asia	2007.0	14.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158715.1_ASM1515871v1_genomic	S20040188	2004.0	-17	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN13021974	KEEP: Assembly Modern	2	Asia	2004.0	17.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158695.1_ASM1515869v1_genomic	S20080165	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021973	KEEP: Assembly Modern	2	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA
GCA_015158705.1_ASM1515870v1_genomic	S20080164	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021972	KEEP: Assembly Modern	2	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158755.1_ASM1515875v1_genomic	S20080163	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021971	KEEP: Assembly Modern Placement	2	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158765.1_ASM1515876v1_genomic	S20080158	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021970	KEEP: Assembly Modern	2	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158805.1_ASM1515880v1_genomic	S20080157	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN13021969	KEEP: Assembly Modern	2	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158795.1_ASM1515879v1_genomic	S19960156	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021968	KEEP: Assembly Modern	2	Asia	1996.0	25.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158815.1_ASM1515881v1_genomic	S20080154	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN13021967	KEEP: Assembly Modern	2	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158845.1_ASM1515884v1_genomic	S20070088	2007.0	-14	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021966	KEEP: Assembly Modern	2	Asia	2007.0	14.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158875.1_ASM1515887v1_genomic	S20080151	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021965	KEEP: Assembly Modern	2	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158895.1_ASM1515889v1_genomic	S20080150	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021964	KEEP: Assembly Modern	2	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158935.1_ASM1515893v1_genomic	S20080149	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN13021963	KEEP: Assembly Modern	2	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158905.1_ASM1515890v1_genomic	S20050130	2005.0	-16	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021962	KEEP: Assembly Modern	2	Asia	2005.0	16.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA
GCA_015158945.1_ASM1515894v1_genomic	S20070126	2007.0	-14	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021961	KEEP: Assembly Modern	2	Asia	2007.0	14.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015158955.1_ASM1515895v1_genomic	S20010125	2001.0	-20	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021960	KEEP: Assembly Modern	2	Asia	2001.0	20.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA
GCA_015158995.1_ASM1515899v1_genomic	S19980124	1998.0	-23	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021959	KEEP: Assembly Modern	2	Asia	1998.0	23.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA
GCA_015159005.1_ASM1515900v1_genomic	S20050120	2005.0	-16	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021958	KEEP: Assembly Modern	2	Asia	2005.0	16.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015159045.1_ASM1515904v1_genomic	S20050087	2005.0	-16	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN13021957	KEEP: Assembly Modern	2	Asia	2005.0	16.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015159035.1_ASM1515903v1_genomic	S20050084	2005.0	-16	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021956	KEEP: Assembly Modern	2	Asia	2005.0	16.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015159075.1_ASM1515907v1_genomic	S20010083	2001.0	-20	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021955	KEEP: Assembly Modern	2	Asia	2001.0	20.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015159085.1_ASM1515908v1_genomic	S20020079	2002.0	-19	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021954	KEEP: Assembly Modern	2	Asia	2002.0	19.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA
GCA_015159105.1_ASM1515910v1_genomic	S20030070	2003.0	-18	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021953	KEEP: Assembly Modern	2	Asia	2003.0	18.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA
GCA_015159145.1_ASM1515914v1_genomic	S19910056	1991.0	-30	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021952	KEEP: Assembly Modern	2	Asia	1991.0	30.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA
GCA_015159135.1_ASM1515913v1_genomic	S19910050	1991.0	-30	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021951	KEEP: Assembly Modern	2	Asia	1991.0	30.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA
GCA_015159175.1_ASM1515917v1_genomic	S19980039	1998.0	-23	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021950	KEEP: Assembly Modern	2	Asia	1998.0	23.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA
GCA_015159195.1_ASM1515919v1_genomic	S19960038	1998.0	-23	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021949	KEEP: Assembly Modern	2	Asia	1998.0	23.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA
GCA_015159615.1_ASM1515961v1_genomic	14D	1970.0	-51	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682000000004	Medievalis	2.MED	2.MED1	SAMN16431992	KEEP: Assembly Modern	2	Europe	1970.0	51.0	0.0	43.1655309	44.979682000000004	Non-Human	NA	NA	Spermophilus pygmaeus	Rodentia	NA
GCA_015274745.1_ASM1527474v1_genomic	KM2074	2019.0	-2	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT5	SAMN14091023	KEEP: Assembly Modern No Province	0	Asia	2019.0	2.0	0.0	41.5089324	74.724091	Non-Human	IonTorrent	Newbler v. 2.6	Marmota baibacina	Rodentia	NA
GCA_015274715.1_ASM1527471v1_genomic	KM2080	2019.0	-2	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT5	SAMN14090740	KEEP: Assembly Modern No Province	0	Asia	2019.0	2.0	0.0	41.5089324	74.724091	Non-Human	IonTorrent	Newbler v. 2.6	Marmota baibacina	Rodentia	NA
GCA_015274685.1_ASM1527468v1_genomic	KM2071	2019.0	-2	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT5	SAMN14090728	KEEP: Assembly Modern No Province	0	Asia	2019.0	2.0	0.0	41.5089324	74.724091	Non-Human	IonTorrent	Newbler v. 2.6	flea	Siphonaptera	NA
GCA_014734395.1_ASM1473439v1_genomic	S16	2018.0	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205174	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Nosopsyllus laeviceps	Siphonaptera	PAIRED
GCA_014734355.1_ASM1473435v1_genomic	S15	2018.0	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205173	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Xenopsylla conformis	Siphonaptera	PAIRED
GCA_014734405.1_ASM1473440v1_genomic	S14	2018.0	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205172	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Meriones unguiculatus	Rodentia	PAIRED
GCA_013421535.1_ASM1342153v1_genomic	P_14709	1988.0	-33	Vietnam	Ho Chi Minh City	13.2904027	108.42651129999999	10.7715512	106.6983801	Orientalis	1.ORI	1.ORI2	SAMN14943533	KEEP: Assembly Modern	1	Asia	1988.0	33.0	0.0	10.7715512	106.6983801	NA	IonTorrent	Newbler v. 2.6	missing	NA	NA
GCA_013421465.1_ASM1342146v1_genomic	Saigon_Nhatraung_62_3	1962.0	-59	Vietnam	Khánh Hoà Province	13.2904027	108.42651129999999	12.196080300000002	108.9950386	Orientalis	1.ORI	1.ORI2	SAMN14943509	KEEP: Assembly Modern	1	Asia	1962.0	59.0	0.0	12.196080300000002	108.9950386	NA	IonTorrent	Newbler v. 2.6	missing	NA	NA
GCA_013421455.1_ASM1342145v1_genomic	140_Dalat	1967.0	-54	Vietnam	Lâm Đồng Province	13.2904027	108.42651129999999	11.693772500000001	108.152754	Orientalis	1.ORI	1.ORI2	SAMN14943503	KEEP: Assembly Modern	1	Asia	1967.0	54.0	0.0	11.693772500000001	108.152754	NA	IonTorrent	Newbler v. 2.6	missing	NA	NA
GCA_015350455.1_ASM1535045v1_genomic	693	1949.0	-72	Turkmenistan	NA	39.376380700000006	59.392460899999996	NA	NA	Medievalis	2.MED	2.MED1	SAMN15246854	KEEP: Assembly Modern No Province	2	Asia	1949.0	72.0	0.0	39.376380700000006	59.392460899999996	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	NA
GCA_015350435.1_ASM1535043v1_genomic	M-525	1970.0	-51	Turkmenistan	NA	39.376380700000006	59.392460899999996	NA	NA	Medievalis	2.MED	2.MED1	SAMN15246724	KEEP: Assembly Modern No Province	2	Asia	1970.0	51.0	0.0	39.376380700000006	59.392460899999996	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	NA
GCA_015350425.1_ASM1535042v1_genomic	153	1964.0	-57	Turkmenistan	NA	39.376380700000006	59.392460899999996	NA	NA	Medievalis	2.MED	2.MED1	SAMN15246690	KEEP: Assembly Modern No Province	2	Asia	1964.0	57.0	0.0	39.376380700000006	59.392460899999996	Non-Human	IonTorrent	Newbler v. 2.6	Meriones libycus	Rodentia	NA
GCA_013391945.1_ASM1339194v1_genomic	3256	2017.0	-4	Mongolia	Zavkhan Province	46.825038799999994	103.8499736	48.82133605	93.1017516702174	Antiqua	3.ANT	3.ANT2	SAMN13880443	KEEP: Assembly Modern Ambiguous Province	3	Asia	2017.0	4.0	0.0	48.82133605	93.1017516702174	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Marmota sibirica	Rodentia	PAIRED
GCA_013391965.1_ASM1339196v1_genomic	3243	2016.0	-5	Mongolia	Hovsgel	46.825038799999994	103.8499736	50.2206196	99.91704920000001	Antiqua	3.ANT	3.ANT2	SAMN13880442	KEEP: Assembly Modern Ambiguous Province	3	Asia	2016.0	5.0	0.0	50.2206196	99.91704920000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Marmota sibirica	Rodentia	PAIRED
GCA_013392085.1_ASM1339208v1_genomic	3310	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907445	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Spermophilus erythrogenys	Rodentia	PAIRED
GCA_013392055.1_ASM1339205v1_genomic	3309	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907444	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Meriones meridianus	Rodentia	PAIRED
GCA_013392045.1_ASM1339204v1_genomic	3307	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907443	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Mus musculus	Rodentia	PAIRED
GCA_013392105.1_ASM1339210v1_genomic	3306	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907442	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Rattus norvegicus	Rodentia	PAIRED
GCA_013392075.1_ASM1339207v1_genomic	3305	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907441	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Rattus norvegicus	Rodentia	PAIRED
GCA_013392145.1_ASM1339214v1_genomic	3304	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907440	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Spermophilus erythrogenys	Rodentia	PAIRED
GCA_010974855.1_ASM1097485v1_genomic	31	1924.0	-97	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14090018	KEEP: Assembly Modern	2	Asia	1924.0	97.0	0.0	45.20588529999999	63.9155202	Non-Human	IonTorrent	Newbler v. 2.6	Citellus fulvus	Rodentia	NA
GCA_010974845.1_ASM1097484v1_genomic	578	1945.0	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14089970	KEEP: Assembly Modern	2	Asia	1945.0	76.0	0.0	45.20588529999999	63.9155202	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	NA
GCA_009909645.1_ASM990964v1_genomic	111	1971.0	-50	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN13632895	KEEP: Assembly Modern	2	Europe	1971.0	50.0	0.0	47.1878186	47.608851	Non-Human	IonTorrent	Newbler v. 2.6	Meriones tamariscinus	Rodentia	NA
GCA_009909655.1_ASM990965v1_genomic	615	1945.0	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN13632826	KEEP: Assembly Modern	2	Asia	1945.0	76.0	0.0	45.20588529999999	63.9155202	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	NA
SAMEA5818830	STN021	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818830	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5818829	STN020	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818829	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5818828	STN019	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818828	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5818826	STN014	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818826	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5818825	STN013	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818825	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5818822	STN008	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818822	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5818821	STN007	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818821	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5818818	STN002	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818818	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5818817	STA001	[1420:1630]	[-601:-391]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818817	KEEP: SRA Ancient	1	Europe	1525.0	496.0	105.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5818815	NMS002	[1475:1536]	[-546:-485]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Second Pandemic	1.PRE	1.PRE1	SAMEA5818815	KEEP: SRA Ancient	1	Europe	1505.5	515.5	30.5	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5818811	NAB003	[1292:1392]	[-729:-629]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818811	KEEP: SRA Ancient	1	Europe	1342.0	679.0	50.0	48.9467562	11.4038717	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5818809	MAN008	[1283:1390]	[-738:-631]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818809	KEEP: SRA Ancient	1	Europe	1336.5	684.5	53.5	48.9467562	11.4038717	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5818808	LBG002	[1455:1632]	[-566:-389]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818808	KEEP: SRA Ancient	1	Europe	1543.5	477.5	88.5	48.9467562	11.4038717	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5818806	LAI009	[1300:1400]	[-721:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	1.PRE	1.PRE0	SAMEA5818806	KEEP: SRA Ancient Placement	1	Europe	1350.0	671.0	50.0	55.44821700000001	50.4763591	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5818805	ELW098	[1485:1627]	[-536:-394]	Germany	Baden-Württemberg	51.0834196	10.4234469	48.5908946	9.0399498	Second Pandemic	1.PRE	1.PRE1	SAMEA5818805	KEEP: SRA Ancient	1	Europe	1556.0	465.0	71.0	48.5908946	9.0399498	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
